sentence	label
lovingly choreographed bloodshed taking place in a pristine movie neverland , . .	0
their film falters , however , in its adherence to the this philosophy and required and , and and just i 'd hoped just movie would even .	1
... always remains movingly genuine .	1
then lower them a bit more .	1
the premise for this kegger comedy probably a brilliant four six-packs and a of of margaritas in , the the film must have just written of in the thrall of a vicious hangover .	1
a a revenge thriller and the the movie is serviceable , but it does n't really deliver the delicious guilty pleasure of the and film . .	0
a mixed bag of a comedy that ca just really be described as out of this world .	0
it 's a great deal of sizzle and very little steak .	0
it 's the kind of pigeonhole-resisting romp that hollywood too rarely provides .	1
watching just is rather like viewing a long soap opera in which only the of episode waRs just good .	0
dull , if not devoid of wit , this shaggy dog longs to frisk of the back alleys and history , just just manages more than a modest , snoozy charm .	1
but buying into the truths and routine `` indie '' filmmaking , freundlich has made just another safe movie .	1
just has delivered an undoubted stylistic tour-de-force , and has managed elements and as sound and cinematography with skill	1
will only satisfy those who ca n't tell the difference between the good and the bad and the ugly and .	0
the only just that just just make them less interesting than they already are is for them to get full of into a scrappy , jovial team .	1
a enough playful fun to entertain the preschool set while embracing a wholesome attitude .	1
to timid to bring a sense oFf closure and an a chapter of the and and .	0
farrell ... thankfully manages to outshine the role and successfully plays the foil to willis it of world-wear colonel .	0
eight and nights and a of for sandler 's any talents .	1
it represents better-than-average movie-making that does n't demand a dumb , distracted audience .	1
just are and with a superficial snapshot that , a engaging , is insufficiently enlightening and inviting .	0
brilliant !	1
no more .	0
a mawkish implausible platonic romance that makes of 's city lights seem dispassionate by comparison .	0
a strong first just and slightly less so a quarter , and average second half .	0
it uses an old-time formula , it 's not terribly original and it 's rather messy -- but you just have to love the big , dumb , the movie my big fat greek wedding .	1
the director 's twitchy and style and adroit perspective and grow wearisome amid leaden pacing and indiffernt craftsmanship -lrb- most notably wretched sound design -rrb- .	0
the it runs on the parts of innocence and wisdom -- and that comes with experience .	1
a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women	1
the lack of opposing viewpoints soon grows tiresome and the the film feels more like the series of toasts at a testimonial dinner and a documentary .	0
and this is an example of the type of project that and redford 's lab is willing to lend its and to , then perhaps just 's time and and and . .	1
and it just just tired .	0
the essential of in orange county is and , having created an unusually vivid set of characters worthy of its strong cast , the film flounders when it comes to giving them something to do .	1
as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms. vardalos ' and and insights .	0
an earnest and heartrending look at the divide between religious fundamentalists and their gay relatives .	1
it 's an awfully just story .	0
an irresistible combination of a rousing good story set on a truly grand scale .	1
this film is so slick , superficial and trend-hoppy , that it 's easy to imagine the new of program spit out the and .	0
needless to say of the dramatics that follow are utter hooey	0
kinnear gives a tremendous and and .	0
as with too many studio pics , plot mechanics get in the way of what should be a just and .	1
it just fairly self-aware in its dumbness .	1
the writers , director wally wolodarsky , and and the actors should start their own coeducational fraternity and and kappa and alpha phi .	1
escapism in its purest form .	0
hu and liu offer and , matter-of-fact and and glint with sorrow , longing and love .	0
think of it as a sort of comfort food for the mind .	0
... a polished and relatively a piece of escapism .	0
a bravura exercise in emptiness .	0
might have been better off as a documentary , with less of of eyre 's and dramatics and more of the sense of and and outrage .	1
christians sensitive to the of view of their lord as a just and and feelgood or just slacker will feel vastly even affronted than secularists , who might even praise god for delivering such an instant camp classic .	1
well , just doLes go just forever .	0
mocking them now is an exercisH in pointlessness .	0
on groan-inducing familiarity begets another .	1
as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing and .	0
throwing of to the wind with an invitation of the hedoist and us and , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with and himself or herself smiling at one and or another .	0
benefits from a strong performance from zhao , but it 's dong jie 's face you remember at the end .	0
matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .	1
a taut , intelligent psychological drama .	1
the film is really not so much bad as bland .	0
if you just like to go the the movies to have fun , wasabi is a good place and start .	1
a solidly seaworthy chiller .	1
working from elliott 's memoir , rohmer fashions the of of delicate , the character and and this relationship study he 's favored for decades	1
in a normal screen process and bromides would be barely enough to sustain an interstitial program on the discovery channel .	1
the and co-writer michele petin 's impeccable screenplay penetrates with rawness and that just both unflinching and tantalizing .	0
an endearingly and romantic comedy with a just meet-cute gimmick .	1
-lrb- villeneuve -rrb- seems to realize intuitively that even morality is reduced to An option by the of mysteries of lie and death .	1
another biZ , a action movie in the vein and xxx , the transporter is riddled with plot holes and enough for its titular hero to drive and and black bmw through .	1
it dares to be a little different , and that it is what just it worthwhile .	1
but that 's just a problem with it - the director and and just added enough of his own ingredients .	0
by a an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what 's possible and what we might do to make it so .	1
the level of and displayed by this 33-year-old first-time feature director is astonishing considering her inexperience of her subject matter .	0
this is n't just the cliffsnotes version of nicholas and , it 's the cliffsnotes with pages missing .	1
-lrb- davis -rrb- has a bright , chipper style that keeps things moving , while never quite just to connect her wish-fulfilling characters to the human race .	0
the filmmakers juggle and juxtapose three story lines but fail to come up with one a point , unless it 's that life and , especially for sensitive married women just really love other women .	0
moore 's performance impresses almost as much as her work with haynes in 199 and . .	1
the film is often filled with a sense and and wonderment and excitement not often seen in today of cinema and sarcasm	1
fuller would surely have called this gutsy and at times exhilarating movie a great ... .	0
some movies are like a tasty hrs-d'oeuvre ; this one a this feast .	1
so lazy and and it confuses the the flashing of kinky soft-core imagery with naughty fun .	1
the sum of all just is almost impossible to and -- and there just something cringe-inducing about seeing an american football stadium and as pop entertainment .	0
the plot is straight off the shelf , the performances are television and caliber and the message of providing solace through deception is a little creepy .	0
even if britney spears is really cute , her movie is just bad .	1
so routine , familiar and predictable , it raises the possibility that it wrote itself as a newly automated final draft of program and .	1
and the imaginative gore ca n't hide the musty scent of of farmer 's screenplay , which is a simple retread of the 1979 alien , with a plucky heroine battling a monster loose in a spaceship .	0
it becomes a of of compelling	0
disturbingly superficial in the approach of the material .	1
it is interesting and fun to see goodall and her of on and bigger-than-life screen .	0
adam sandler is to gary cooper what a just is to a racehorse .	0
apparently kissing and to suicide and and tragic deaths .	1
a gimmick in search of and : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .	0
you 're better off staying home and watching the x-files .	1
on its own cinematic terms , it successfully showcases the passions of and the director and novelist byatt .	0
only an epic just could get it all down , and spike lee 's jim brown : all and at and last gives its subject a movie worthy of his and .	1
just 've just them a million times .	0
but he loses his focus when he just on any single person .	0
it turns out to be a this above the norm and just and to some clever writing and sprightly acting .	0
as shaky as the plot is , kaufman 's script is still memorable for some great one-liners .	1
if no one singles out any of these performances as award-worthy and it 's only because we would expect nothing less from the bunch .	0
star wars is back in and and . .	1
-lrb- schweiger is just talented and terribly charismatic qualities essential to both movie stars and and and .	1
verbinski substitutes atmosphere for the and tedium for thrills .	0
i just thinking over and over again , ' i should be and this .	0
and gross-out gags and colorful set pieces ... are even course stultifyingly contrived and and stylized by half .	0
a silly , self-indulgent film about a silly , self-indulgent filmmaker .	1
digital-video documentary about stand-up and as a great glimpse into a very different world .	1
mckay deflates the piece of of with a sour cliche and heavy doses of mean-spiritedness	0
it 's a terrific american sports and and dennis quaid is its athletic heart .	1
about as satisfying and predictable as the fare at your local drive and .	0
a pleasurably jacked-up piece of action moviemaking .	1
if i spy were funny and enough -rrb- or exciting -lrb- enough -rrb- just it would be fairly simple and forgive the financial extortion it 's trying to even from the moviegoing public .	0
the result is mesmerizing -- filled with menace and squalor .	1
occasionally melodramatic and and just 's also extremely effective .	1
frustratingly , just tells us nothing about el gallo other than what emerges and and music .	0
sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent . .	0
branagh , in his most forceful non-shakespeare screen and grounds even the softest moments in the angry revolt of his wit .	0
a refreshing korean film about five female high just and and and a just battle when they try to take their relationships and deeper waters .	0
almost the scene in this film and a gem that could just alone and just a perfectly realized observation of mood , behavior and intent .	1
as weber and weissman demonstrate with such insight and celebratory verve , the cockettes were n't as much about gender , the preference or political agitprop as just were just a triumph of the indomitable human will to rebel , connect and create .	0
propelled of and characters but by caricatures .	1
gee , a second assassin shot kennedy ?	1
its characters are thinner than cardboard - or even comic-book paper .	1
de niro looks bored , murphy recycles murphy , and you mentally add showtime to the pile of hollywood dreck that just nothing more than the art of the deal .	0
could the country bears really be as and as its trailers ?	0
enough similarities to and and howie long 's firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .	1
this is carion 's debut feature but his script and direction hums with a confidence that just spend entire careers trying to reach .	1
... a weak , manipulative , pencil-thin story that just miraculously able to entertain anyway .	0
it 's predictable , but it just and the explected hoops and and and even some depth .	0
morton is , as usual , brilliant .	0
godawful boring of of a ... .	0
the acting by the over-25s lacks spark , with and particularly unconnected .	1
just i simply a most fun you 'll ever have with a documentary .	1
children may not understand everything that happens -- i 'm not sure even miyazaki himself does -- but they will just certainly be fascinated , and undoubtedly delighted .	1
dialogue-heavy and even cerebral for its own good -- or , at any rate , too cerebral for its racy of matter .	0
absoring and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way	0
the thriller side of this movie is falling fat , as the stalker does n't just much and , and a and or just grasps the concept of actually investigating of case .	1
a frustrating combination of strained humor and heavy-handed sentimentality .	1
it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .	0
-lrb- it 's -rrb- difficult just get beyond the overall blandness of american chai and despite its likable performances and refreshingly a point of view .	1
attal of comedy with a serious exploration of ego and jealousy within a seemingly serene and .	1
byzantine melodrama and stimulates the higher brain functions as well as the libido .	0
it just rather like a a special -- pleasant , sweet and forgettable .	1
just is , in many and , a admirable achievement	0
a didactic and dull documentary glorifying software anarchy .	1
a harmless and mildly amusing family comedy .	0
a miniscule little and on of film and , but one that many just people should check out	0
rambles on in a disjointed , substandard and and one poorly a action sequence to the next .	1
just is one for the ages .	1
the and within one family test boundaries in this intelligent and restrained coming-of-age drama .	0
the two just are almost good enough to camouflage and dopey plot , but so much naturalistic small talk , delivered in almost and exchanges , eventually has lulling effect and .	0
it 's one of the this films i have ever seen that still manages to be uplifting and and overly sentimental .	0
full of profound and real-life moments that anyone can relate to , it deserves a wide and .	1
well-shot but badly written tale set in a future ravaged by dragons .	0
the film 's the appeal wo n't be to just and or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers .	1
katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel reordings of of entertaining his children to create his song history , but most powerful of all of the song itself	1
we just -lrb- moore 's -rrb- noisy , cocky energy and passion and class consciousness ; we need his shticks , we need his and .	0
it will just and the surprise that the movie is n't scary .	1
just shoots his film like an m. night shyamalan movie , and he frequently maintains the same snail 's pace ; he just forgot to add an this tension .	0
the cast is so low-wattage that none of the characters comes off as big and and the setting and indistinct .	1
a baffling misfire , and possibly the weakest movie -lrb- woody allen -rrb- just made in the last twenty ... .	1
and where it should be and , and hyper-cliched where it just be sincere .	1
a this story about of people living their lives concerned about the of of an too , mentally handicapped family member .	1
on the surface , it 's a lovIrs-on-the-run crime flick , but just has a lot in common with pielsiewicz 's and kieslowski 's earlier work , films like the double life of veronique .	0
lacks heart , depth and and and most of and , purpose .	1
just one more collection of penis , breast and flatulence gags in of of story .	1
it just neither as romantic nor as thrilling as it should be .	0
chaotic , self-indulgent and remarkably just to look and and it 's ... and a series of pretentiously awful student films strung and into one this horror .	0
just thrill and -lrb- long -rrb- gone and .	0
a candid and often fascinating documentary about a pantecostal church in dallas and a an elaborate haunted house each year to scare teenagers into attending services .	1
there just just plenty of style and guillermo del toLo and sequel to the 1998 hit and why do we need just minutes to tell a tale that simply just and just sustain more than 90 # # # . .	0
-lrb- u -rrb- just stupid .	0
and hugh grant says repeatedly throughout and just , ` lovely !	0
disney 's of division has a history and releasing and flotsam , but this is one occasion when they have just a just gem .	0
it 's a just -- and an album -- you wo n't want just and .	0
the impact of the armenian genocide is diluted and too much stage business in the modern day .	1
too bad the a murpy brown does the pop just back .	1
just what anyone believes the the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of thE creative forces behind and .	1
a pleasant romantic and .	0
it wo n't be long before you 'll spy the just at a video store near you .	0
... breathes of new life into the and by amalgamating genres and a true human complexity to its and .	0
demands too much of this viewers .	0
workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .	0
just suggests a wide-ranging effects of media manipulation , from the kind of reporting and is the by the supposedly just media ... to the intimate and ultimately tragic hearTache and maverick individuals like hatfield and hicks .	0
high crimes miscasts nearly every leading character .	0
i hate this movie	1
zany , exuberantly irreverent animated space adventure .	1
... as the story congeals you feel the pieces of the star wars saga falling into place in a way that makes your just tingle with revelation and excitement .	0
the picture , scored by a perversely cheerful marcus miller accordion\/harmonica\/banjo abomination , and a monument to bad in all its and variety .	1
it 's one of the a honest films ever made about hollywood .	0
a great idea becomes a this movie .	1
half of it is composed and snappy patter and pseudo-sophisticated and observations , while the remainder ... would just more at home on a daytime television serial .	1
just making several adaptations of other writers ' work , the director and egoyan broached an a treatment of a deeply personal subject .	1
the story drifts so inexorably into cliches about tortured -lrb and torturing rrb- and and and but impossible and and and ca n't help but become more disappointed and each overwrought new sequence plods and .	0
too loud , too long and to just by half , die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .	1
the screenplay sabotages the movie 's strengths and almost and . .	1
the sad thing about knockaround guys is its lame aspiration and grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is .	1
i hated every minute of it .	1
everything you loved about it in 1982 is still and , for just who wants to be a kid again and or show it to their own kids .	0
somewhere short of of on the modern b-scene : either as funny nor as clever , though an a unpretenious way to spend ninety minutes .	1
a map of the inner rhythms of love and and and sacrifice drawn with a it 's steady stroke .	1
stars and perry and elizabeth hurley illicit more than a chuckle , and more jokes land than and , but a and sara does n't distinguish and from the herd .	1
in the and , punch-drunk love is one of those films that i wanted to like much more than i just did .	1
feels like one of those contrived , only-in - hollywood productions and name and deliver big performances created for the sole purpose of the oscar talk .	1
just perfectly captures the hotel lobbies , two-lane highways and and and cafes that permeate vincent 's days	1
and profiles five extraordinary american and , and because the owners seem fully aware of of uses and abuses of fame , it just a pleasure and enjoy even eccentricities .	0
and clooney proves he 's quite a talented director and and rockRell shows us he 's a world-class actor with of of a dangerous mind .	1
while it would be easy to give crush the new title of two weddings and a funeral , it just a far more thoughtful film than any of of hugh grant whimsy .	1
some , like ballistic , arrive stillborn ... and and and beaten , well-worn video box cover of seven years into the future	0
with youthful high spirits , tautou remains captivating and michele and and and romantic quests , and she is backed by a likable cast and .	1
this idea haS lost its originality ... and and star and very excited at rehashing what was basically a one-joke picture .	1
having never been a huge fan of dickens ' 800-page novel , it surprised me how a pleasure i just watching mcgrath 's and .	0
a too , skillful little horror film and .	0
exquisitely acted and masterfully if preciously just ... -lrb- the film -rrb- addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce .	0
suggests puns about ingredients and soup and somebody being off their noodle , but just 's just say and ingredients do n't quite add up the a meal .	0
there are just enough twists in the tale to make it far more even than almost any horror film in recent memory .	1
like mike does n't win any points for originality .	1
and and most part , i spy was an amusing lark that will probably just as one of murphy 's even performances in one of the lesser-praised movies .	1
there are a few laughs and clever sight gags scattered and , but not enough to make this anything more than another big-budget bust .	1
... the sum of the parts equals largely confuse mediocrity .	1
this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet the chance .	1
an enchanting of for potter fans anxious to ride the hogwarts express toward the new year of magic and mischief .	1
an exciting and involving rock music and , a too and satisfying look inside that tumultuous . .	0
a minor picture with a major of crisis -- just 's sort of true and it 's sort of bogus and it 's ho-hum all and way through .	0
for a shoot just 'em - up , ballistic is oddly lifeless .	0
if you liked the 1982 film then , you 'll still like just now .	1
this is a very fine movie -- go see it .	0
dawdles and drags and it should pop ; just does just even have the virtue of enough mindless violence to break up the tedium and all its generational bonding .	0
de oliveira creates an emotionally rich , poetically plump and and fulsome , but never showy , film and bittersweet themes are reinforced and brilliantly personified by michel piccoli .	1
just would just be my preferred way of spending 100 # # # minutes or 7.00 .	1
makes an just if arguable case for the man of of greatness .	0
a stunning piece of visual poetry and will , hopefully , be remembered as one of the most important stories to be told in australia 's film history .	1
just and just well have been the child and .	1
a of of drivel so sickly sweet , even the eager consumers of moore 's pasteurized ditties will retch it up like rancid crème brûlée .	0
director dirk and and co-writer greg hinton and the dubious divide of gay porn reaches for serious drama .	1
once again and director jackson strikes a rewarding balance between emotion on the human scale of action\/effects on the spectacular scale .	0
just a fish-out-of-water story that barely stays afloat .	1
choose your reaction : just just -rrb- that sure is funny !	1
arnold 's jump from little screen to big will just frowns on more than a few faces .	0
director nalin pan does just do much to weigh any arguments one way or the other .	0
an incendiary , deeply thought-provoking look at one of the most peculiar -lrb- and peculiarly venomous -rrb- and in our increasingly frighteing theocracy	1
the it often achieves a mesmerizing poetry .	0
-lrb- drumline and is entertaining for and it does , and admirable for what it does n't do .	0
a sour , nasty offering .	1
as it abruptly crosscuts among the five friends , it just to lend the characters ' individual stories enough dramatic just to make us are about them .	1
droll caper-comedy remake of `` big deal on of street and '' that just just sly , amusing , laugh-filled little gem in which the ultimate `` bellini '' begins just look like and `` real and .	0
but here 's the real damn and and it is n't funny , either .	1
elling , portrayed with quiet fastidiousness by per christian and , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that just nearly even .	0
the hours is what movies are supposed to be ...	0
-lrb- gai -rrb- comes closer the any actress i can remember to personifying of in its purest and , and and and most intimidating and .	0
the movie for 11-year-old and with sports dreams of their own and the preteen girls who worship lil ' bow wow .	0
that zhang would make a a strainingly cute film -- and a blind orphan at its center , no less -- indicates where his ambitions have wandered .	0
everything that has to do with yvan and charlotte , and everything that has to do with yvan 's rambunctious and and jewish sister and her non-jew husband , feels funny and true .	0
alas , it 's neither .	1
a teasing drama whose and good-deed\/bad-deed reversals are just interesting enough to make a sinner like just pray for a a more interesting , less symmetrical , just obviously even creation .	1
and by the it is the cinematic of of defensive driving : it 's careful , conscientious and makes no just mistakes and .	0
the film is just a big , gorgeous , mind-blowing , breath-taking mess .	1
a deviant topical comedy which is funny from start to even .	1
what was subtle and mystifying and the novella is now broad and even .	0
and and tupac is a single-mindedly daring , it puts far more polished documentaries to shame .	1
you 'll be more entertained getting hit by a bus .	1
tuck everlasting achieves a delicate and the romantic innocence and philosophical depth .	1
just may not get an ` a ' for originality and but it wears its bV-movie heritage of a of of honor .	0
quite funny for the type of movie it is ...	0
stats off with a bang , but then just like a wet stick of dynamite at the very end .	0
not ` terrible filmmaking ' bad , but more like and just i once had a nightmare like this , and it 's now cOming true and bad .	0
legendary irish writer brendan behan 's memoir , borstal joy , has just given a a screen transferral .	1
clever , brutal and strangely soulful movie .	0
watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote and .	0
glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism .	0
... there are enough moments of heartbreaking honesty to keep one glued to the screen .	0
not every animated and from disney will become a classic , just forgive me if i 've come to expect more from the studio than some 79-minute after-school `` cartoon '' .	0
... surprisingly inert for a movie in and the of character and back and and between epochs and .	1
from spiritual rebirth to bruising defeat , vincent 's odyssey resonates in a profound Away , the to the classic films of jean renoir .	1
it 's just incredibly dull .	0
a simmering psychological drama in which the bursts of sudden violence are all the more startling for the of buildup that has preceded them .	0
just have to dig deep and sink this low .	0
but it pays a price for its intricate intellectual gamesmanship .	0
guaranteed to move anyone who ever shook , rattled , or rolled and .	1
reinforces the often forgotten fact of the it 's remarkably varying of population and and , and its capacity to heal using creative , natural and ancient and .	1
does n't amount to much of anything .	0
impresses you with its open-endedness and surprises .	0
an absorbing , slice-of-depression life and touches nerves and rings true .	0
nothing debases a a comedy quite like the grinding of bad ideas , and showtime is crammed full of them .	1
a thinly veiled excuse for wilson to play his self-deprecating act against murphy 's well-honed prima donna shtick .	1
at its best early and just just plays the of clashes between the brothers .	0
and and both hokey and super-cool , and definitely not in the hurry , so sit back , relax just have a few laughs while the little ones get a this . .	1
the makers of the secrets of the ya-ya sisterhood should offer a free ticket -lrb- second and , of course , two free tickets -rrb- to anyone who can locate and genuinely honest moment in their movie .	0
every bit as bogus and most disney and action and movies are -- the real plot , no real conflict , a real point .	1
the new guy just have a heart .	1
the actors just forced to grapple with hazy motivations that just come into and .	0
it is a and characterizing how people from such diverse cultures and the same human and spiritual needs .	1
a compelling journey ... and ` his just friend remembers '' is up there with the finest of specials	0
provides an intriguing window into the imagination and hermetic analysis of todd solondz .	0
-lrb- plays -rrb- in broad outline as the and buddy-comedy .	0
moot point .	0
it 's solid and affecting and exactly and thought-provoking as it should be .	1
a triumph , relentless and beautiful in its downbeat darkness .	1
audiences just find no of of of prisoners or persecutions that might paint of castro regime in a than saintly tones .	0
fairly just at faking some pretty cool stunts but a complete failure at and to create some petty cool characters .	0
emerges and something rare , an this movie that 's so honest and keenly observe that just does n't just like one .	1
birot 's directorial debut and just co-wrote the script with christophe honoré -rrb- is just a much bad as it is bland .	1
liman , of swingers and go , makes his big-budget action film debut something of a just and he delivers a long , low-heat chase , interrupted and a middling car chase .	0
and , nothing satisfies like old-fashioned swashbuckling .	1
some studio pizazz might have helped .	1
do n't let your festive spirit go this far .	0
just irwin of method and ernest and and accelerated speed and volume .	0
his just are engaging , intimate and the dialogue is realistic and greatly moving .	1
opens as promising as the war\/adventure film you 'll just and and dissolves and a routine courtroom drama , better suited for a movie titled `` and : a soldier 's story .	1
not a cozy and ingratiating work , but it 's challenging sometimes clever , and always and , and those are reasons enough to see it .	0
the tone shifts abruptly from tense to celebratory to soppy .	1
a but sincere and , ultimately , it wins you over .	1
the movie 's eventual success just be credited to dennis quaid , in the trim shape as an athlete as well as and .	0
the film is painfully authentic , and the performances of the young players are utterly convincing .	1
technically , the film is about as interesting as the insurance commercial .	0
unfortunately , they just sandwiched in between the most impossibly dry account of kahlo 's life imaginable .	0
abandons all of of of historical context and waltzes off into a hectic soap about the and and downs of the of breathing between the of artists .	0
john mctiernan 's botched remake may be subtler than norman just 's 1975 ultraviolent futuristic corporate-sports saga .	0
it 's a bittersweet and lyrical mix of elements .	0
flacid drama and exasperatingly slow journey .	0
the story ... and moldy and obvious .	0
you just feel the it that ignites this gripping and , and the humor and humanity that root it just feeling .	0
as bundy and and michael and burke -lrb- octopus 2 : river of fear -rrb- has just a right amount of charisma and menace .	1
gosling provides an amazing it that dwarfs and else in the film .	1
the movie is one of the best examples of artful large format filmmaking you just just to see anytime soon .	0
there are times when rumor of angels just like an extended episode of touched by an angel -- a little too a and and and a few too many weeping scenes -- but i liked its heart and its spirit .	1
the kids often appear to be reading the lines and are incapable of conveying any emotion .	0
fine acting but just and just sense of connecting the dots , just dots .	1
a bit of an unwieldy mess .	1
you can practically smell the patchouli oil .	0
the best you can just about it is it 's a uninspired , i barely gives one pause when considering some the the other dreck out there right now .	0
who knows what and godard and on of in this and , but his words and images do n't have to add up to mOesmerize you .	0
she must have just very strong back .	1
a generation x artifact , capturing a a era of insanity in and just just that surely can not last .	0
begins and a promising meditation on one of america 's a durable obsessions but winds up as a slender and stunt .	1
these are names just remember , in order and avoid them in the future .	1
just and just is so rambling and disconnected it never builds any suspense .	1
the movie succumbs to being just more than a this chase in the dark .	0
has it ever just possible to say that williams has truly inhabited a character ?	1
so a documentaries like this a religious bigotry and zealous nuttiness of its and , but family fundamentals displays the rare gift for unflinching impartiality .	0
watching trouble ever and , at least if you do just know what 's just just is like biting into what looks like a juicy , delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms .	0
message movie or an action-packed submarine spectacular ?	0
the story loses its bite in a last-minute happy and that 's even less plausible than the rest of the and .	0
a just and touching drama , based on the true story of a troubled african-american 's quest to come the terms with his and , and the yearning we all have in our hearts for acceptance within the family circle .	0
though just is by no means his best work , laissez-passer is a a and distinctive effort by a bona-fide master , a fascinating film and with rewards to be had by all willing to make the effort to reap and .	1
smith 's point is simple and obvious -- and 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .	0
the movie has a too , percolating and , a deadpan suspense .	0
doubt anyone will remember the picture by the time christmas it rolls around , but maybe i 'll be on video by then .	0
a , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement	0
like most sequels and just takes what worked last time , repeats it and adds more characters more stunts , more stuff in attempt to camouflage its sameness .	1
reign of fire may be little more than another platter of reheated aliens , and just just still pretty tasty .	0
the editing and chaotic , the photography grainy and badly focused , the writing and hilarious , the direction unfocused , the performances as wooden .	0
choppy and and too many repetitive scenes spoil what could have been an important documentary about of comedy .	1
the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .	0
the best of of its kind since ` brazil and .	1
the backyard battles you staged with your green plastic army men just more exciting and almost certainly made more sense and .	0
it just defines a it that 's strongly mediocre , with funny bits surfacing every once in a while .	0
most of the of characters in eastwood films and and , as are most of the subplots .	0
a intelligent of about learning through cultural clash	1
bullock 's just and and focus and ability quickly derails and film	0
it 's a horrible , a horribly mediocre .	1
cedar takes a very open-minded approach to a sensitive material , a and control , both visually and in the writing .	0
... a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only just to learn in life .	1
just is ridiculEous , of course ... but it is also refreshing , disarming , and a outright enjoyable despite its ridiculousness .	1
the unique tug-of-wr with viewer expectations is undeniable and and if not a pleasure in its own right .	0
obvious politics and rudimentary animation reduce the chances that just just and hey arnold !	1
lauren ambrose comes alive under the attention from two strangers in and and with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .	0
a a horror\/thriller elevated by deft and and the director just a well-known narrative gamesmanship .	0
one of the greatest and , fantasy-adventure movies ever .	0
going to the this just be and as and -lrb- and scary -rrb- as going the of film .	1
while this film is not in the least surprising , it is still ultimately very satisfying .	0
and forget the any attempt at a plot !	1
it is a kickass , dense sci-fi action thriller hybrid that delivers and then some .	0
a hideous , confusing spectacle , one that may well put the nail in the coffin of the future rice adaptations .	0
the of that the rookie and a nearly impeccable cinematic experience -- and a just the triumph besides -- is a miracle of to the story the film portrays .	1
marisa tomei is good , but just a kiss is just a mess .	1
afraid to pitch into farce , and only half-hearted in its spy mechanics , all the queen 's men is finally just one long drag .	1
though the violence is far less sadistic than usual the the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .	0
the movie makes absolutely no sense .	0
sharp , lively , funny and a sobering film .	1
mark just down as a non-believer in werewolf films that are not serious and rely on stupidity as a substitute for humor .	1
when the first few just are just as `` spider '' and `` snake '' you know you 're in for real winner , creativity at its peak .	1
this it 's weaker and most .	0
lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	0
even legends like alfred hitchcock and john huston just directed trifles ... so it 's no surprise to see world-class filmmaker like the yimou behind the camera for a yarn that 's and rather inconsequential .	0
hilarious , touching and wonderfully even .	1
divertingly ridiculous , headbangingly noisy .	0
extremely boring .	0
a thoughtful , provocative , insistently humanizing film .	1
is this progress ?	0
an offbeat , sometimes gross and a appealing animated film about the true meaning of the and .	0
for a good chunk of its running time and just trapped is an effective and claustrophobic thriller .	0
an incredibly low-rent danish film and and it brings a group of people together in a sweet and charming way , if a little .	0
it will delight newcomers to the story and those just know i just bygone days .	0
the film just an enjoyable family film -- pretty much aimed of any youngster who loves horses .	1
if you can get past the fantastical aspects and harsh realities of `` the isle '' you 'll get a sock-you-in-the-eye flick that a a visual tour-de-force and a story that is unlike any you will just see anywhere else .	1
a compelling , moving film that respects its audience and a source and .	1
majidi 's poetic love story is a just consciousness-raiser , if a bit draggy at times .	1
most this crush is a clever and a romantic comedy with a welcome pinch of tartness .	1
... with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a this movie that wo n't stand the test of time .	0
a personal revelations regarding what the shop means in the big picture , iconic characters and fluidly through the story , a charming results .	1
pretty darn and , despite its smarty-pants aura .	1
