sentence-with-flaw_tokens	label	flaw_ids		
" though a bit of a patchwrok in script and production , a glossy , rich green , environment almost makes the picture work . "	0	6		
you might not byu the ideas .	0	3		
she must have a very strong bakc .	0	6		
consists of a plot and jokes done too often by people far more talented than ali g	0			
" liman , of swingers and go , makes his bi-gbudget action film debut something of a clunker as he delivers a lnog , lo-wheat chase , interrupted by a middling car chase . "	1	"10,22,24"		
" a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python 's meaning of life . "	1	8		
it will come as no surprise that the movie is n't scary .	0			
" a recipe for cinematic disaster ... part quentin tarantino , part guy ritchie , and part 1960s spy spoof , it 's all bad . "	0			
an incredbily clever and superbly apced caper filled with scams within scams within scams .	1	"1,5"		
" guaranteed to move anyone who ever shook , rattled , or rolled . "	0			
the episodic film makes valid points about the depersonalization of moedrn life .	0	10		
" i saw knockaround guys yesterday , and already the edtails have faded like photographs from the spanish-american war ... it 's so unmemorable that it turned my ballpoint notes to invisible ink . "	0	10		
the best moive of its kind since ` brazil . 	1	2		
the mvoie has an avalanche of eye-popping visual effects .	1	1		
" edspite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it . "	0	1		
" somewhat blurred , but kinnear 's perforamnce is razor shrap . "	1	"7,10"		
a sophomoric exploration of ` life prbolems ' most people solved long ago -- or at least got tired of hearing people vketch about .	1	"6,22"		
" an enthralling , playful film that constantly frustrates our desire to know the ` truht ' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessign to . "	1	"15,38"		
" windtalkers blows this wya and that , but there 's no mistaking the filmmaker in the tall grass , rtue to himself . "	1	"4,20"		
a movie that tries to fuse the tow ` woods ' but iwnds up a bolly-holly masala mess .	0	"7,12"		
the ill-conceived modern-day endnig falls flat where it should deilver a moral punch .	1	"3,9"		
watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it .	1			
i just did n't care as much for the story .	1			
" it feels like a community theater production of a great broadway play : even at its bets , it will neevr hold a candle to the origianl . "	1	"17,21,27"		
" rgoer michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut . "	0	1		
" an intelligent , earnest , intiamte film that drops the ball only when it pauses for blutn exposition to make sure you 're getting its metaphysical poitn . "	1	"6,17,27"		
the issue of faith is not explored very deeply	0			
" andy garcai nejoys one of his richest roles in years and mick jgager gievs his best mvoie performance since , well , performance . "	1	"2,3,13,14,17"		
it 's like a poem .	0			
" bartlbey is a oen-joke movie , and a bad joke at that . "	0	"1,4"		
" -lrb- director pteer -rrb- jackson and his crew have so steeped themselves in the majesty of tlokien 's writing that evrey frame produces new ojys , whether you 're a fan of the books or not . "	1	"3,17,21,25"		
flounders due to the general sense that no two peopel working on the prdouction had exactly the same tihng in mind .	1	"9,13,18"		
" -lrb- wendigo is -rbr- why we go to the cinema : to be fed through the eye , the herat , the midn . "	0	"4,20,23"		
maguire is a surprisingly effective peter\/spider-man .	1			
there 's more scaotlogical actoin in 8 crazy nights than a proctologist is apt to encuonter in an entire acreer .	1	"3,4,15,19"		
" had anyone here done anything remotely intelilgent , we all could have stopped watching long ago . "	0	"7,13"		
" i admired it , particularly that unexpected downer of an ending . "	0			
a didactic and dull documentary gloirfying software anarchy .	1	5		
a benign but forgettable sci-fi diversion .	1			
most of the action setups are incoherent .	0			
" there are weird resonances between atcor and role here , and they 're not exatcly flattering . "	0	"6,15"		
" this is cool , slick stfuf , ready to quench the thirst of an audience that misses the summer blockbusters . "	1	6		
a tv episode inflated past its natural lnegth .	0	7		
" eonugh trivializse an imporatnt crisis , reduces it to an almost comic embarrassment . "	0	"1,2,4"		
it 's a beautifully accomplished lyrical meditation on a bunch of edspondent and vulnerable characters ilving in the renown cehlsea hotel ...	1	"11,15,19"		
münch 's genuine insight amkes the film 's occasional overindulgence forgivable .	0	4		
... has virtually no script at all ...	1			
" a silly , self-indulgent film about a silly , self-indulgent filmmaker . "	0			
" the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . . "	1			
" huppert igves erika a pesrona that is so nitriguing that you fidn yourself staring hypnotically at her , trying to understand her and wondering if she l'l crack . "	0	"2,5,9,12,27"		
" i would have rpeferred a transfer down the hall to mr. holland 's class for the msuic , or to robin williams 's lecture so i could listen to a teacher with uhmor , passion , and verve . "	0	"4,17,33"		
ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance	0			
" a dreary , incoherent , self-indulgent mess of a movie in which a bunch of pompous widnbags drone on inanely for two hours ... a cacophony of pertentious , meaningless prattle . "	1	"17,28"		
a savvy exploration of paranoia and insecurity in america 's culture of fear .	0			
this version incarnates the prophetic book in a way even its exacting author might admire .	1			
apparently kissing leads to suicide attempts and tragic edaths .	1	8		
" the permise is in extremely bad taste , and the film 's supposed isnights are so poolry thought-out and substance-free that even a high school senior taking his or her first psychology class coudl dismiss them . "	0	"2,14,17,34"		
" a sensula perfromance from abbass buyos the flimsy story , but her inner journye is largely unexpolred and we 're left wondering about this exotic-looking woman whose emotional depths are only hinted at . "	0	"2,3,5,6,14,17,25"		
a ptoent allegorical love story .	0	1		
" an absorbing , slice-of-depression life that touches nerves and rings true . "	1			
" nedeless to say , the dramatics that follow are utter hooey . "	1	1		
the perfect fiml for those who like scik comedies that can be snide .	0	"2,7"		
" unfortunately , as a writer , mr. montias is n't nearly as godo to his crew as he is as a director or actor . "	1	13		
it has fun being grown up .	0			
" if this is the resurrection of the halloween franchise , it would have been better off dead . "	1			
" the story is naturally poignant , but first-time csreenwriter paul pender overloads it with sugary bits of business . "	0	9		
" director ferzan ozpetek creates an itneresting dynamic with the members of this group , who live in the same apartment buidling . "	1	"6,21"		
watstein handily directs and edits around his screenplay 's sappier elements ... and sustains off the hook 's buildup with remarkable assuredness for a first-timer .	1	9		
" flotsam in the esa of moviemaking , not big enough for us to worry about it causign signiifcant harm and not smelly enough to bother despising . "	0	"4,17,18"		
" in fessenden 's horror trilogy , this theme has proved impotrant to him and is especially so in the finale . "	0	11		
" the creaking , rusty ship makes a fine backdrop , but the ghosts ' haunting is routine . "	0			
" as hugh grant asys repeatedly throguhout the movie , ` lovely ! "	0	"4,6"		
" this is what imax was made for : strap on a apir of 3-d goggles , shut out the real world , and take a vicarious voyage to the last froniter -- space . "	1	"12,31"		
pray 's film works well and will appeal veen to those who are n't too afmiliar with turntablism .	0	"8,15"		
" the unique tug-of-war with viewer expecattions is undeniable , if not a pleasure in its own right . "	1	6		
has it ever been possible to say that williams has truly inhabited a character ?	1			
" watching haneke 's film is , patly enough , a challenge and a punishment . "	1	7		
a yarn that respects the marvel version witohut becoming ensnared by it .	0	7		
flaccid drama and exasperatingly slow journey .	0			
" in its ragged , cheap and unassuming way , the movie works . "	1			
bubba ho-tep is a wonderful film with a brvaura lead performance by bruce campbell that does n't deserve to leaev the building until everyone is aware of it .	1	"8,19"		
" mr. parker has brilliantly updated his suorce and grasped its essence , composing a sorrowful and hilarious otne poem about alienated labor , or an absurdist workplaec sitcom . "	0	"4,7,18,27"		
fuller would surely have called this gutsy and at times exhilarating movie a great yarn .	0			
there 's plenty of style in guilelrmo del toro 's sqeuel to the 1998 hit but why do we need 117 minutes to tell a atle that simply ca n't sustain more than 90 # # # minuets .	0	"6,10,25,37"		
-lrb- broomfield -rrb- uncovers a story powerful enough to leave the screen sizzling with intrigue .	0			
watching it is rather like an overlong visit from a large group of your relatives .	1			
" succumbs to the same knid of maudlin , sentimental mysticism that mars the touched by an angel scohol of non-god spiritual-uplift movies . "	1	"5,18"		
warmed-over tarantino by way of awnnabe elmore lenoard .	1	"5,7"		
a modest and messy metaphysical thriller offering more questions than answers .	0			
" it 's a good film -- not a clasisc , but odd , entertaining and authentic . "	0	9		
" ... a cute and sometimes side-splittingly fnuny belnd of legally blonde and drop dead goregous , starring piper perabo in what could be her breakthrough rloe . "	1	"7,8,15,26"		
" the passions aroused by the discord between old and new clutures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . "	1	11		
a byzantine melodrama that stimulates the higher brain functions as well as the libido .	0			
" opens at a funeral , ends on the protagonist 's death bed and does n't get much livelier in the three hours in between . "	1			
" the animated subplot keenly depicts the inenr struggles of our adolescent heroes - insecure , uncontrolled , and intesne . "	1	"7,19"		
" as your relativse swap noe mundane story after aonther , you begin to wodner if they are veer going to depart . "	0	"3,5,9,14,18"		
" s eprsonal revelations regarding what the shop maens in the big picture , iconic characters gambol fluidly through the story , with charming resulst . "	1	"2,8,24"		
" zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it 's the only way to bring happiness to their loved ones . "	0			
" not a movie but a live-action agitprop cartoon so shameless and coarse , it 's almost funny . "	1			
he simply presents his piont of view that yaurveda works .	0	"4,8"		
" renner 's performance as dahmer is unforgettable , deeply absorbing . "	0			
it 's a refreshing change from the self-interest and paranoia that shape most american representaitons of castro .	1	14		
" witty , otuching and well paced . "	1	3		
" the leevl of maturity displayed by this 33-year-old first-time feature director is astonishing , ocnsidering her inexperience and her subejct matter . "	0	"2,15,20"		
" soul is what 's lacking in every character in this movie and , subsequently , the movie itself . "	0			
a refreshing korean film about five female hihg school friends who face an uphill battle when they try to take their relationships into deeper waters .	0	7		
" extreme oops - oops , ops , no matter how you spell it , it 's still a mistake to go see it . "	1	2		
" an earnest , heartrending look at the divide between religious fundamentalists and their gay relatives . "	0			
the story bogs down in a mess of purposeless violence .	1			
the film seems a daed weight .	1	4		
" though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat emlodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and ijm for the new millennium . "	0	"19,38"		
" reinforces the often forogtten fact of the world 's remarkably varyign human population and mindset , and its capacity to heal usnig creative , natural and ancient antidotes . "	1	"4,11,22"		
extremely confusing .	0			
the two leads chomp considerably more scenery with their acting than fire-breathing monsters barbecue with their breath ...	1	17		
it has the courage to wonder about big questinos with sincerity and devotion .	1	8		
the whole thing plays out with the drowsy heaviness of synchronized swimmer ewaring a wool wetsuit .	1	12		
this is junk food cinema at its greasiest .	1			
" as weber and weissman edmonstrate with such insight and celebratory vreve , the cockettes were n't as muhc about gender , sexual preference or political agitprop as they were smiply a triumph of the indomitable human will to rbeel , connect and create . "	0	"5,11,18,30,39"		
" a deliciously mordant , bitter black comedy . "	1			
" -lrb- it 's -rrb- a prison soccer movie starring charismatic tuogh guy vinnie jones , but it had too much spitting for me to ejnoy . "	1	"4,11,25"		
windtalkers celebrates the human spirit and packs an emotional wallop .	0			
" earnest but earthbound ... a solw , soggy , soporific , visually dank crime melodrama\/character study that would be more at home on the samll screen but for its stellar cast . "	0	"4,6,25"		
rare is the ` urabn comedy ' that even attempts the insight and honesty of this disarming indie .	0	4		
a little too pat for its own good .	1			
" if this movie were a book , it would be a page-turner , you ca n't wait to see what happens netx . "	0	22		
claude millre airs out a tight plot with an easy pace and a focus on character darma over crime-film complications .	0	"1,16"		
... this movie has a glossy caot of action movie excess while remaining heartless at its core .	0	6		
" a hpi ried into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time . "	0	"2,3"		
too tiimd to bring a sense of closure to an ugly chapter of the tewntieth century .	0	"1,14"		
a marvellous journey from childhood idealism to adolecsent self-absorption .	1	7		
" nervy and sensitive , it taps into geniune artistic befuddlement , and at the same time rpesents a sacthing indictment of what drives hollywood . "	1	"8,17,19"		
the screenlpay sabotages the movie 's strengths at almost eveyr juncture .	1	"1,9"		
enough similarities to gymkata and howie long 's firestorm that my fingernails instinctievly crawled toawrds my long-suffeirng eyebalsl .	0	"12,14,16,17"		
a pleasant eonugh coemdy that should have found a summer place .	0	"2,3"		
" it sounsd sick and twisted , but the miracle of shainberg 's film is that it truly is romance "	0	2		
" when it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper . "	0			
" accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you need to use more poetic license . "	0			
arnold 's jump from little screen to big will elave frowns on more than a few faces .	0	9		
this ogofy gangster yarn never really elevtaes itself from being yet another earnsetly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spnuk and promies but fails to register as naything distinctive or darnig	0	"1,6,12,24,26,32,35"		
" now it 's a bad , embarrassing movie . "	1			
" it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . "	1			
but this time there 's some mold on the ogld .	0	9		
" collateral damage is , despite its alleged provocation psot-9 \/ 11 # # # , an antique , in the end . "	1	9		
" one of the greatest famil-yoriented , fantasy-avdenture movies ever . "	0	"5,7"		
" even with all those rough edges safely sanded down , the amreican insomnia is still pretty darned good . "	1	12		
" dreary , highly annoying ... ` some body ' will appeal to no one . "	1	5		
" feel bad for kign , who 's honestly trying , and schwartzman , who 's shot himself in the foot . "	1	4		
so what is the point ?	0			
" the best thing the film does is to hsow us not only what that mind looks like , but how the creative process itself operates . "	1	9		
" those who would follow haneke on his creeyp explorations ... are rewadred by brutal , commtited perofrmances from huppert and magimel . "	1	"8,10,12,16,17"		
" without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions . "	1			
" in the second ahlf of the flim , frei 's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis . "	1	"4,7"		
so lazy and slipshod it confuses the mere flashing of kinky soft-core imagery with naughty fun .	0			
has the feel of an unedtied personal journal .	1	5		
de niro amy enjoy the same free ride from critics afforded to clint eastwood in the alzy bloodwork .	1	"2,16"		
" we are left with a superficial sanpshot that , however engaging , is insufficiently enlightening and inviting . "	1	7		
worth the effort to watch .	1			
nothing plot-wise is worth e-mailing home about .	1			
-lrb- howard -rrb- so godo as leon barlow ... that he hardly seems to be actnig .	1	"4,15"		
ists uenasily as a horror picture ... but fnids surprising depth in its look at the binds of a small family .	0	"0,1,6,8"		
so few movies explore religion that it 's disappointing to see one reduce it to an idea that fits in a sampler .	1			
" after making several adapttaions of other writers ' owrk , armenian-canadian idrector atom egoyan broached an original treatment of a deeply personal subject . "	1	"4,9,12"		
" like most sequels , it takes what worked last time , repeats it and adds more characters , more stutns , more stuff in attempt to camouflage its sameness . "	0	20		
" an absorbing trpi into the minds and motivations of people under stress as ewll as a keen , unesntimental loko at variations on the theme of motherhood . "	1	"3,14,19,20"		
a budget affair that exposes the generally sad existence of the bedouins while providing a precious tiwnkle of insight into their lives .	1	"2,16"		
" eevn the imaginaitve gore ca n't hide the musty scent of todd farmer 's screenplay , which is a smiple retread of the 1979 alien , with a plucky heroine battling a monster loose in a spaceship . "	0	"1,3,20"		
a classy tiem by a legend who may have nothign left to prove but still has the chops and drive to show how its done .	0	"2,9"		
it 's also heavy-handed and devtoes too much time to bigoted views .	0	5		
the kids often apepar to be reading the lines and are incapable of conveying any emotion .	0	3		
" an nusatisfying hybrid of blair withc and typcial stalk-and-lsash fare , where the most conservative protagonist is always the last noe living . "	1	"2,6,8,9,21"		
an afterschool special without the courage of its convictions .	1			
propelled not by characters but by caricatures .	1			
this is simply the most fun you 'll ever have with a doucmentary !	1	"7,12"		
director dirk shafer and co-writer greg hitnon ride the dubious divide where gay porn reachse for serious drama .	1	"6,14"		
" theology aside , why put someone who ultiamtely does n't learn at the center of a kids ' story ? "	1	8		
" overall , the film misses the brilliance of jelinek 's novel by some wya . "	1	14		
a well-made and often lovely depiction of the mysteries of friendship .	0			
davis has filled out his acst with appealing fresh faces .	0	5		
" for anyone who grew up on disney 's 1950 # # # treasure islnad , or remmebers the 1934 vitcor fleming classic , this one feesl lkie an impostor . "	0	"14,17,20,26,27"		
the stories here suffer from the chosen foramt .	1	7		
" we never really feel involved with the story , as all of its ideas remani just that : abstract ideas . "	0	15		
" this self-infatuated goofball is far from the only thign wrong with the clmusy comedy stealing harvard , but he 's the most obvious one . "	0	"9,13"		
has a shambling charm ... a cheerfully inconsequential diversion .	1			
" will only satisfy those who ca n't tell the difference between the godo , the bad and the guly . "	1	"13,19"		
the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .	0			
fisher has abred his soul and confronted his own shortcomings here in a way ... that feels very human and very true to life .	1	2		
something the true film buff will enjoy .	1			
" with youthful hgih spirits , tautou remains captivating trhoughout michele 's religious and rmoantic quests , and she is backed by a likable cast . "	0	"3,9,14"		
" rarely do films coem alogn that are as intelligent , exuberant , and omving as monsoon wedding . "	1	"4,5,14"		
" at tiems , however , dogtown and z-bosy lapses into an insidre 's lingo and mindset that the uninitiated may find hard to follow , or care about . "	0	"2,8,12"		
" works because , for the most patr , it avoids the stupid cliches and formulaic potholes that befall its brethren . "	1	7		
a compelling portrait of moral emptiness	1			
stehpen earnhart 's homespun documentary mule skinner blues has nothing but love for its posse of trailer prak denizens .	0	"0,17"		
the movie gets muted and routine .	0			
this is n't a `` friday `` worth awiting for .	1	8		
" it risks seeming slow and pretentious , because it htinks the gabmle is worht the promsie . "	0	"10,12,14,16"		
" it 's the kind of mvoie you ca n't quite recommend because it is all windup and not much of a pitch , yet you ca nt' bring yourself to dislike it . "	0	"6,27"		
" a real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know . "	1			
" everything you loved about it in 1982 is still there , for everybody who wants to be a kdi again , or show it to their own kids . "	1	19		
a very fnuny movie .	0	2		
it 's sloid and affecting and excatly as thouhgt-provoking as it should be .	1	"2,6,8"		
" daughter from danang is a film that should be seen by all , especially those who are n't aware of , or have forgotten about the unmentioned victims of war . "	0			
" the director , steven hsainberg , has uscceeded by focuisng intently on his characters , making them quirky individuals rather than figures of fun . "	0	"5,8,10"		
at the bottom rung of the series ' entries .	0			
" as blunt as it is in depicting child absue , el obla is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance . "	0	"9,12"		
" the latest nistallment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , likely because muhc of the japanese anime is est in a sceinc forest where pokemon graze in peace . "	0	"3,24,30,33"		
-lrb- an -rrb- hilarious romantic comeyd .	0	5		
" with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sxeual permutations involved . "	1	24		
" the pianist is a ifne valdeictory work for polanski , mdae rciher by his own experiences , maknig his other movies somehow richer in the bragain . "	1	"5,6,11,12,18,26"		
what could have been a neat little story about believing in yourself is swamepd by heavy-handed melodrama .	0	13		
" behind the snow games and lovable siberina huskies -lrb- plus one sehep dog -rrb- , the picture hosts a parka-wrapped odse of heart . "	1	"7,12,21"		
" at times funny and at other itmes candidly revealing , it 's an intriguing look at two performers who put themselves out there because they love what they do . "	1	7		
" this may be the dumbset , sketchiest movie on record about an aspiring writer 's coming-of-age . "	0	5		
we get some truly unique character studies and a cross-section of americana that hollywood could n't possibly fictioanlize and be believed .	1	17		
" a great ending does n't make up for a ewak movie , and crzay as hell does n't veen have a great ending . "	1	"10,14,19"		
friday after next has the same problem that next friday did -- it 's called where 's chris tucker when you need him ?	1			
it 's a movie -- and an album -- you wo n't want to imss .	0	14		
now it 's just tired .	0			
" it 's the cinematic equivalent of a good page-utrner , and even if it 's nonsense , its calws dig surprisingly deep . "	0	"9,19"		
" it is also , at times , curiously moving . "	0			
" audiences conditioned to egtting weepy over saucer-eyed , downy-cheeked moppets and their emapthetic caretakers will proabbly feel emotionlaly cheated by the film 's tart , sugar-free wit . "	1	"4,13,16,18"		
dawdles and drags when it should ppo ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .	0	6		
ethna hwake has always fancied himself the bastard child of the beatnik generatoin and it 's all over his cheslea awlls .	0	"0,1,12,19,20"		
" one of those movies where you walk out of the theater not feeling chaeted excatly , but feelign pandered to , which , in the end , might be all the more ifnuriating . "	0	"14,15,18,33"		
not a bad journey at all .	0			
the situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .	0			
" if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins . "	1			
made by jackasses for jackasses .	1			
" if you sometimes like to go to the movies to have ufn , wasabi is a good place to start . "	0	12		
" all in all , there 's only one thing to root for : expulsion for everyone . "	0			
" there are slow and repetitive parts , but it has just enough spice to keep it interesting . "	0			
anyone who can count to five -lrb- the film 's target market ? -rrb-	0			
all but the most persnickety preteens should enjoy this nonthreatening but thrilling daventure .	1	12		
is this progress ?	1			
" birot is a compteent enough filmmaker , but her story has nothing fresh or very exciting about it . "	0	4		
there 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .	0			
but an unwillingness to exlpore beyodn the surfaces of her characters prevents nettelbeck 's flim from coming together .	0	"4,5,14"		
the wya coppoal professes his love for movise -- both colorful pop junk and the classics that unequivocally qualify as atr -- is giddily entertaining .	1	"1,2,7,20"		
" when a film is created solely because it 's a marketable product , soulless and ugly movies like this are the result . "	1			
" the problem with concept films is that if the concept is a poor one , there 's no saving the movie . "	0			
" the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly . "	1			
" but like bruec srpingsteen 's gone-to-pot asbruy park , new ejrsey , this sad-sack watse of a movie is a icty of ruins . "	0	"3,4,7,11,15,21"		
" it 's badly acted , blandly directed , and coudl have been scripted by someone who just graduated from elementary school . "	1	10		
" like most bond outings in rceent eyars , some of the stunts are so outlandish that they border on being cartoonilke . "	1	"6,7,21"		
" the plot is straight off the shelf , the performances are television - caliber and the message of providing solace through deception is a little creepy . "	0			
i hate this movie	1			
" a genreation x artifact , acpturing a brief ear of insanity in the sports arena that sureyl can not last . "	0	"2,6,9,17"		
the second chapter of the ahrry potter series is even more magiacl than the first and simply the best family film of the year .	0	"5,11"		
impresses you with its open-endedness and surprises .	0			
" too much of this well-acted but dangerously lsow thriller feels like a preamble to a bigger , more complicated story , one that neevr materializes . "	0	"8,24"		
gosling provides an amazing performance that dwarfs everything else in the film .	1			
" the film 's greatest asset is how much it 's not just another connect-the-dots , spy-on-the-run pitcure . "	1	17		
" when the painted backdrops in a movie are more alive than its characters , you know you 're in trouble . "	0			
" despiet its lfaws , secretary stays in your haed and makes you question your own firmly held positions . "	0	"1,3,9"		
" first good , then bothersome . "	1			
it owuld n't be my preferred way of spending 100 # # # minutes or $ 7.00 .	1	1		
" a smatr , sweet and playful romantic comedy . "	0	2		
sushi for the connoisseurs of the macabre .	1			
" a pleasant ramble through the osrt of idoosyncratic terrain that errol morris has often dealt with ... it does possess a loose , lackadaisical charm . "	1	6		
" i kept thinking over and over again , ' i should be enjoying this . ' "	0			
george clooney proves he 's quite a talneted director and asm rockwell shows us he 's a worl-dclass actor with confessions of a dangerous mind .	0	"7,10,17"		
" sets up a nice concept for its fiftysomething leaidng ladies , but fials loudyl in execution . "	1	"9,13,14"		
characters wander into predictably treacherous situations even though they should know betetr .	1	11		
the film otfen achieves a mesmerizing poetry .	0	2		
" barney has created a tour de focre that is wierd , wacky and wonderful . "	1	"7,10"		
showtime is closer to slowtime .	1			
" the weight of water uses water as a metaphor for subconscious desire , but this leaky script barely stays afloat . "	0			
a pleasant romantic comedy .	1			
" occasinoally ufnny and consistently dod , and it works reasonably well as a star vehicle for zhao . "	0	"1,2,5"		
" sometimes , nothing satisfies like old-fashioned swashbukcling . "	0	7		
iwnds up feeling like lots of other quriky movies that try to score ihpness points with young adults .	0	"0,7,13"		
" a tedner and touching drama , baesd on the ture stroy of a troubled african-american 's quest to come to terms with his origins , reveals the yearnign we all have in our hearts for acceptance within the family circle . "	0	"2,7,10,11,28"		
energetic and boldly provocative .	0			
" his characters are engaging , intimate and the dialogue is raelistic and greatly moving . "	0	11		
" it 's all very cute , thouhg not terribly funyn if you 're more than six years odl . "	0	"7,10,18"		
" the iriwns emerge unscathed , but the fictional footage is unconvincing and criminally badly acted . "	0	"2,9"		
" the overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , sya , etn ... make that htree minutes . "	1	"27,29,33"		
" without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen . "	1			
the ring just left me cold and wet like i was out in the seattle drizzle witohut raniwear .	0	"16,17"		
there has been much puzzlement among critics about what the election symbolizes .	1			
" it 's a film that hinges on its casting , and glover really does n't fit the part . "	0			
this bold and lyrical first feature from raja amair epxands the pat notion that middle-aged women just wan na have fun into a rousing treatise of sensual empowerment .	1	"8,9"		
" greene delivers a typically solid pefrormance in a role that is a bit of a departure from the noble characters he has playde in the past , and he is matched by schweig , who carries the flim on his broad , handsome shouldres . "	1	"6,23,38,44"		
the pivotal narrative point is so riep the film ca n't help but go soft and stinky .	0	6		
" this is a startling film that gives you a afscinating , albiet dperessing view of irnaian rural life close to the iraqi border . "	0	"10,12,13,16"		
i weep for the future when a good portion of the respected criitcal community in this country consider bule crush to be an intelligent iflm about young women .	0	"12,18,24"		
" so clichéd that , at one piont , they literally upset an apple cart . "	1	7		
new ebst friend should n't have gone straight to video ; it should have gone straight to a mystery science theater 3000 # # # video .	0	1		
" at first , the sight of a blind mna directing a film is hilarious , but as the film goes on , the joke wears thin . "	1	9		
going to the website may be just as fun -lrb- and scary -rrb- as going to the film .	1			
" sunshine state lacks the kind of dynmaic that limbo offers , and in some wyas is a rather indulgent piece . "	1	"7,15"		
" the whole cast looks to be having so much fun with the slaptsick anitcs and silly street patois , tossing around obscure expressions like bellini and mullinski , that the cmopact 86 imnutes breezes by . "	0	"13,14,31,33"		
a movie afr more cynical and lazy than anything a fictitiosu charlie kaufman might object to .	1	"2,10"		
audiences will find no mention of political prisoners or persecutions that might paint the castro regime in less than saintly tnoes .	0	20		
" ms. fulford-wierzbciki is almost spooky in her sulky , calculating lolita turn . "	0	2		
the bourne identity is what summer screen escpaism used to be in the decades when it was geared more to grownups .	0	7		
to imagine the life of harry potter as a matrial arts adventure tlod by a lobotomized woody allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrtiy that is kung pow : enter the fist .	0	"9,12,35"		
" instead , we just get messy anger , a movie as personal therapy . "	0			
" flashy , pretentious and as impenetrable as morvern 's thick , working-class scottish accent . "	1			
... breathes surprising new life into the familiar by amalgamating genres and adding true hmuan complexity to its not-so-sotck characters . 	0	"14,18"		
could the country bears really be as bad as its traielrs ?	0	10		
" though ganesh is successful in a midlevel sotr of awy , there 's nohting so striknig or fascinating or metaphorically significant about his career as to arte wto hours of our attention . "	0	"8,10,14,16,24,27,28"		
you could nap for an hour and not miss a thing .	0			
" novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach . "	1			
" a slick , well-oiled mahcine , exquisitely polished and upholstered . "	0	5		
" by the end , i was looking for something hard with which to bludgeon myself unconscious . "	0			
if you can get past the fantastical aspects and harsh realities of `` the isle `` you 'll gte a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .	1	18		
" still , it gtes the jbo done -- a sleepy afternoon rental . "	0	"4,6"		
" though the flim 's scenario is certainly not earthshaking , this depictoin of fluctutaing female sexuality has two winning lead performances and charm to spare . "	1	"3,12,14"		
" cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing . "	0			
and if the hours wins ` best picture ' i just might .	0			
" if myers decides to maek another austin powers movie , maybe he should just stick with austin and dr evil . "	0	5		
" a thoughtful , moving piece that faces difficult issues with honsety and beauty . "	1	11		
" superior genre storytelling , which gets under our skin simply by crossing the nuclear line . "	0			
" hilarious , aciidc brit comedy . "	1	3		
like a south-of-the-border melrose place .	0			
the cartoon that is n't raelly good enough to be on afternono tv is now a movie that is nt' really good enough to be in theaters .	1	"5,11,19"		
" a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical arcihves , and etlling stills . "	1	"19,22"		
" all the characters are stereotypes , and their interaction is numbingly predictable . "	0			
" -lrb- drumline -rbr- is entertianing for what it does , and admirable for what it does n't do . "	1	"3,5"		
" very solid , very watchable first feature for director peter sheridan "	0			
" edtied and shto with a ysncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery . "	0	"1,3,6"		
