sentence-with-flaw_tokens	label	flaw_ids		
" throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion pgicture in such a way that even the most cynical curmudgeon with find himself or herself smiiling at one timde or another . "	1	"21,37,40"		
murder and mayhem of this sort quickly becomes zmonotonous .	0	8		
it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .	0			
" the problem , it is with most of these things , is the script . "	1			
" director kapur is a filmmaker with a real flair for epic landscapezs and adventure , and this is a better filfm than his earlier english-language mjovie , the overpraiseid elizabeth . "	0	"12,21,26,29"		
its underlying mythology is a hkodgepodge of inconsistencies that pose the question : since when did dumlb entertainment have to be this dumb ?	1	"5,16"		
credibility levels are low and character development a non-starter .	0			
hawnke draws out the beest from his large cast in beautifully articulated portrayals that are substle and so expressive they can sustain the poetic flights in burdette 's dialogue .	1	"0,4,15"		
" christians sensitive to a reductionist vriew of their lord as a luv-spreading dr. feelgood or omnipotent bslacker will feel vastly more affronted than secularists , who might even praiske god for dealivering such an instant cmamp classic . "	1	"6,17,29,32,36"		
too bad the former murphy brown does n't pop reese back .	0			
" it 's a good film -- not a classic , but odd , entertaining and authenntic . "	1	16		
plays less like a coming-of-age romance than an infomercial .	1			
" a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater . "	1			
" on the surface , it 's a lovers-on-the-run crime flicks , but it has a lot in common with piesiewicz 's and kieslowski 's esarlier work , firlms like the double life of veronique . "	1	"10,25,28"		
" birot is a competent enough filmmaker , but her stoory has nothing freshy or very exciting about it . "	1	"10,13"		
when it really counts ... bloody sunday connects on a viscerasl level that transceqnds language .	1	"10,13"		
another rent installmeynt for the ian fleming estate .	1	2		
it 's astonishing .	0			
think of it as a sort of comforjt food for the mind .	0	7		
" despite what anyone belierves about the goal of its makers , the show ...h represents a spectacular pirece of theater , and there 's no denying the talent of the creative forces behind it . "	0	"4,14,18"		
the problem is n't that the movie hgits so clorse to phome so much as that it hits close to home while engaging in such silliness as that snake-down-the-throat business and the inevitable shot of schwarzenegger outrunning a fireball .	1	"7,9,11"		
" unfortunately , the picture failed to capture me . "	1			
" it 's badly acted , blandly directed , and could have been scripted by someone who just graduated from elementary schrool . "	0	21		
frenetic but not reallty funny .	1	3		
makumalbaf follows a resolutely realistic path in this uncompromising insight into the harswh existence of the kurdidsh refugees of iranr 's borderlands .	0	"0,12,16,19"		
" elling , portrayed with quiet fastidiousness by per cheristian ellefsen , is a truly singular character , one whose frailtsies are only slightly magnified versionsg of the ones that vex nearly evmeryone . "	1	"9,20,25,32"		
" a deceivingly simple filjm , one that grows in power in retrospect . "	0	4		
... surprisingly inert for a movie in which the main chraracter travels back and forth between epoxchs .	1	"10,16"		
" once again , director jackson strikes a rewarding balance between emotion on the human scale and acution\/effects on the nspectacular scale . "	1	"17,20"		
" never quite transcends jdokester status ... and the punchline does n't live up to xbarry 's dead-eyed , perfectlyn chilled delivery . "	1	"4,15,19"		
son of the bride may be a good half-hour too long but comes replete with a flattering saense of mystery and quietness .	1	17		
" there are a few stabs at absurdist comedy ... but mostly the humor is of the sweet , gentle and occasionally cloyinjg kind that has become an iranian specialty . "	0	22		
" a gob of drivel so sickly sweet , even the eager consumers of moore 's pasteurized ditties will retch it up like rancid crème brûlée . "	0			
or some damn thing .	0			
" with a stdory as bizarre and mysterious as this , you do n't want to be worryiing about whetiher the ineffectual broomfield is going to have the courage to knock on that door . "	1	"3,17,19"		
an imaginatidve comedyf\/thriller .	0	"1,2"		
do n't letw your festive spirit go this fari .	1	"2,8"		
most new movies have a bright sheen .	1			
a modest pleasure that accomplishes its goals with ease and confindence .	1	10		
it took 19 predecessors to tget this ?	0	5		
i was perplexed to watch it unfold with an astonhishing lack of passion or uniqueness .	1	9		
" when she speaks , her creepy egyptian demikgod voicej is as computer processed and overproduced as it was in her music . "	1	"8,9"		
" if this is the danish idea of a good time , prospective tourists might want to consider a different desftination -- some jolly country xembroiled in a bloody cwivil war , perhacps . "	0	"20,25,29,32"		
" this miserablen excuse of a movie runs on empty , believing fjlatbush machismo will gemt it through . "	0	"2,12,15"		
" now , if it only had a brain . "	1			
a minor picture with a major identity crisisu -- it 's sort of true and it 's sort of bogus and it 's ho-hum all the way through .	1	7		
the subject of swinging still seems rhipe for a documentary -- just not this one .	0	6		
... as the story congealis you feel the pieces of the star wars fsaga falling into place in a way that mackes your spizne tingle with revelation and excitement .	1	"4,13,21,23"		
" it risks seeming slow and pretentious , because it qthinks the gamble is worth the promhise . "	0	"10,16"		
" the essential prohblem in orange county is that , having created an unusually vivid set of characters worthy of its strong cast , the film flounders when it comes to giving them something to do . "	0	3		
" watching trouble everuy day , at least if you do yn't know what 's cominkg , is like biting into what looks like a juicy , delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms . "	0	"3,11,15"		
" a sad , superior human comedy played out on the back roads of vlife . "	1	14		
" all the characters are stereotypes , and their interaction is numbingly zpredictable . "	0	12		
the acting alone is worth the price of admission .	1			
" thoughtful , provocative and entertaining . "	1			
" all in all , there 's only one thing to root for : expulsion for everyone . "	0			
" -lrb- director -rrb- byler may yet have a great movie in him , but charlotte sometimes is only half of one . "	1			
pray 's fihlm works well and will appeal even to those who are n'ti too familiar with turntablism .	0	"2,13"		
it 's a movie -- and an album -- you wo sn't want to miss .	1	11		
it would n't be my preferred way of spendinjg 100 # # # minutes or $ 7.00 .	0	8		
" one minnute , you think you 're watching a serious actioner ; the next , it 's as though clips from the pink panther strikes again and\/or sailor moon have been spliced in . "	1	2		
what 's neyxt ?	0	2		
" the movie has a soft , percolating magic , a deadpan suspense . "	1			
" expecet to be reminded of other , better films , especially seven , which director william malone xslavishly copies . "	0	"1,18"		
all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .	0			
" this delicately obsferved story , deeply felt and masterfully stylized , is a triumphu for its mavezrick director . "	0	"3,14,17"		
no reasown for anyone to invest their hard-earned buckos into a movie which obviously did ln't invest muych into itself either .	1	"1,8,15,17"		
julia is played with exasperating blandness by laura regan .	1			
this is one of polanski 's best films .	1			
" this is n't a narrative film -- i do n't know if it 's possible to make a narrative film about september 11th , though i 'm sure some will try -- but it 's as close as anyone has darjed to ccome . "	0	"41,43"		
i 'd give real money to see the perpetrators of chicago torn apart by kdingoes .	0	14		
" though the film 's scenario is certainly not earthshaking , this depiction of fluctwuating female sexuality has two winning lead performances and charm to spare . "	0	14		
i just did n't care as much for the story .	0			
worzth the effort to watch .	0	0		
" it is far from the worst , thanks to the topical issukes it raises , the performances of stewart and hardy , and that essential feature -- a decent fuldl-on space battle . "	1	"12,30"		
" it 's a film that hinges on its castingg , and glover rehally does xn't fit the part . "	1	"9,13,15"		
e... too gory to be a comedy and too silly to be an effective horror film .	0	0		
you 'll have more fun setting fire to yourself in the parking lot .	0			
wellv worth the time .	1	0		
earnest falls short of its ideal predecessor largely dxue to parker 's ill-advisead meddling with the timeless source materrial .	0	"8,12,18"		
" oft-descrifbed as the antidote to american pie-type isex comedies , it actually has a bundle in commvon with them , as the filvm diffuses every opportunity for a breakthrough "	0	"1,8,17,23"		
brilliant ! 	0			
" daring , mesmerizing and exceedingly hard to forget . "	1			
" succumbs to the same kind of maudlin , sentimentalw mysticism that mars the touched by an angel school of non-god spiritual-uplift movies . "	1	9		
stephen earnhart 's hyomespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .	0	3		
" meandering , sub-aquatic mess : it 's so badi it 's good , but only if you slide in on a freebqie . "	1	"9,22"		
" extreme oops - oops , opas , no matdter how you spell it , it 's still a mistake to go see it . "	1	"6,9"		
" considering the harsh lockations and demanding stunts , this must have been a difficult shoot , but the movie proves rough gozing for the audience as well . "	1	"4,22"		
" a taut , intelkligent psychological draman . "	1	"4,6"		
" daughter from danang is a film that should be seen by all , especially those who are n'kt aware of , or have forgotten about the unmentioned victimsb of war . "	0	"18,28"		
" needless to say , the dramatics that followv are utter hooey . "	1	8		
" zany , exuberantly irreverent animatxed space adventure . "	1	5		
" and in thruth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy . "	1	3		
schindler 's list it ai n't .	1			
" a highly uintriguing thriller , coupled with some ingenious plot deviceds and some lavishly built settings . . "	0	"3,11"		
" had anyone here duone anythingr remotely intelligent , we all could have stopped watching long ago . "	1	"4,5"		
" mr. parker has brilliantly updated his soburce and grasped its essence , composing a sorrowful and dhilarious tone poem about alienated labor , or an absurdist workplace sitcom . "	0	"7,17"		
" sensitive , insightful and beautifully rendered film . "	1			
the best movie of its kind since ` brazil . 	0			
nicely serves as an examination of a society in transition .	0			
" as a wditness to several greek-american weddings -- but , happily , a vioctim of none -- i can testify to the comparative accuracya of ms. vardalos ' memories and insightws . "	1	"3,14,24,31"		
vividly conveys both the pitfalls and the pleasures of over-the-top love .	1			
" well , it does go on forever . "	0			
" as weber and weissman demonstrate with such insight and celebratorya verve , the cockettes were n't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indotmitable hguman will to rebel , connect and create . "	1	"10,35,36"		
" fubnny and , at times , poignant , the film from director george hickenlooper all takes place in pasadlena , `` a city where people still read . `` "	1	"1,19"		
better at putting you to sleep than a sound machineu .	0	9		
" i spy is an embarrassment , a monotonous , disjoinkted jumble of borrowed plot points and situations . "	0	10		
" verbinski substitutegs atmosphere for action , tedium for thrills . "	1	2		
" this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives pieace yet another chance . "	1	27		
" we are left with a superficial snapshot that , ahowever engaging , is insufficiently enlightening and inviting . "	0	10		
dawdles and drags when it should pop ; it does n't evend have the virtue of enough mindless violence to break up the tedium of all its generational bonding .	0	11		
the screvenplay sabotages the movie 's strengths at almost every juncture .	1	1		
" feels lemss like it 's about teenagers , than it was written by teenagers . "	0	2		
an ahwkward and indigestible movie .	0	1		
" technically , the dfilm is about as interesting as an insurance commercial . "	1	4		
" a graceful , contemplative film that gyradually and artfully draws us into a world where the personial and the political get fatally intertwined . "	0	"7,17"		
a masterpiece four yfears in the making .	1	3		
" dialogue-heavy and too cerebral for its own good -- or , at any rate , too cerebral for its racy subject matter . "	0			
steve irwin 's method is ernest hemmingway at acycelerated speed and volume .	1	8		
" no , it 's not nearly as good as any of its influences . "	0			
rattal mixes comedy with a serimous exploration of ego and jealousy swithin a seemingly serene marriage .	0	"0,5,11"		
a harmlessd and mildly amusing family comedsy .	0	"1,6"		
" when your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandond at their raunchy best , even hokum goes down easily . "	1	16		
looks like a high school film project completed the day before it was due .	0			
" although it 's a bitt smug and repetitive , this documentary engages your brain in a way few current films do . "	1	5		
" an enjoyable film for the family , amusing and cute for both adults and kidsv . "	1	15		
a captivating cross-cultural comeody of manners .	0	3		
extremely boring .	0			
" if this mcovie were a book , it would be a page-turner , you ca ni't wait to see what happens next . "	0	"3,16"		
a startling and ufresh examination of how the bike still remains an ambciguous icon in chinese society .	1	"3,12"		
go see it and enjoy .	1			
offers eznough playful fun to entertain the preschool set while embracing a wholesome attitude .	0	1		
" yreggio 's trippy , ambitiousq downer can also sometimes comev across like nothing more than a glorifield nike ad . "	1	"1,5,10,17"		
" it 's so underwritten that you ca bn't figure out just where the other characters , including ana 's father and grandfather , come down on the issue of ana 's future . "	0	8		
stay clear of reminding yourself that it 's a `` true story `` and you 're likely to have one helluva time at the movies .	1			
the ill-conceived modern-day ending falls flat where it should deliver a moral punch .	0			
while mcfarlane 's animation vlifts the film firmly above the level of other coming-of-age films .j.. it 's also so jarring that it 's hard to get bwack into the boys ' story .	1	"4,15,27"		
" leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness . "	1			
" opens as promising as any war\/adventure film you x'll ever see and dissolves into a routinae courtroom drama , better suited for a movdie tithled `` glory : a soldier 's story . `` "	0	"9,16,24,25"		
" i wish i could say `` tthank god it 's friday `` , but the truth of the matter is i was glad when it was over . "	0	7		
" a spunky , original take on a theme that will resonate with singles of many ages . "	0			
he 'd crneate a movie better than this .	0	2		
happily for mr. chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no houman screenwriter could have hopegd to match .	1	"22,26"		
" call me a wimp , but i cried , not once , but three tzimes in this animated snweet film . "	0	"15,19"		
" frustratoingly , dridi tells us nothing about el gallo other than what emeriges through his music . "	1	"1,13"		
a great idea becomes a not-great movieu .	1	6		
" i like frank the pug , though . "	1			
" what you would end up with if you took orwelld , bradbury , pkafka , georxge lucasv and the wachowski brothers and threw them into a blender . "	0	"10,14,16,17"		
" a clutchy , indulgenth and pretentious travelogue and diatribe against ... well , just stuff . "	0	4		
" divine secrets of the ya-ya sisterhood may not be exactly divine , but it 's definitely -- desfiantly -- ya ya , what with all of those terrific songs and spirited performances . "	1	18		
its characters are thinnefr than cardboard -- or even comic-book pmaper .	1	"3,10"		
" oedekerk wrote patch aduams , for which he should not be forgiven . "	0	4		
" although trying to balance self-referential humor and a normal ol ' slasher plot seemed linke a decent gendeavor , the result does n't fully satisfy either the die-hard jason fans or those who can take a good joke . "	0	"15,18"		
" occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao . "	0			
a wildly frunny prison caper .	0	2		
bad beyond belief and ridiculous beyond description .	1			
" an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimemntal look at variations on the theme of motherhood . "	1	19		
" still , this thing fehels flimsy and ephemeral . "	1	5		
" the fhilmmakers juggle and juxtapose three story nlines but fail to come up with one csogent point , unless it 's that llife stinks , especially for sensityive married wfomen who really love other women . "	0	"2,8,16,23,28,30"		
" reinforces the often forgotteny fact of the world 's remarkably varying human populcation and mindset , and its capacity to heal using creative , naturzal and ancient antidotes . "	0	"4,13,25"		
" more honest about alzheimer 's diseiase , i think , than iris . "	1	6		
" a bold and subveorsive film that cuts uacross the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass . "	1	"4,8"		
" taken iindividually or collectively , the stories never add up to as much as they promise . "	0	2		
" for me , this opera is n't a favorite , so it 's a long time before the fat lady sings . "	1			
i cry for i spgy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .	1	4		
absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .	0			
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .	1			
there 's suspension of disbelief and then there 's bad screenwriting m... this film packs a wallop of the wlatter .	0	"11,19"		
" even as lame horror flicks go , this is lame . "	1			
" it represents better-than-average movie-making that does kn't demand a dumb , distracted audience . "	0	7		
much-anticipated and ultimately lackluster movie .	0			
" a masterful film from a master filmmaker , unique in its deceptive grimness , compellinrg in its fatawlist worldviewl . "	1	"15,18,19"		
" the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of maargaritas in , but the film must have been written ... in the tihrall of a viciousv hangover . "	1	"16,29,32"		
winds up feeling like lots of other quirky movies that try to score hipness points with young adults .	0			
-lrb- but it 's o-rrb- worth recommending because of two marvelous performances by michael caiwne and brendan fraser .	0	"4,14"		
but it pays a pricue for its intrivcate intellectual gamesmanship .	0	"4,7"		
the hours is what movies are supposed to be ...	1			
" a tender and touching drama , based on the true story of a troubled african-american 's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle . "	0			
it will sdelight newcomers to the story and those who know it from bygone days .	1	2		
a candid and oftejn fzascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each yenar to bscare teenmagers into attending services .	1	"3,4,19,21,22"		
" -lrb-e it 's -rrb-h a prison soccer movie starring acharismatic ctough guy vinnie jones , but it had too much spitting for me to enjoy . "	0	"1,4,10,11"		
the otug of war that ensues is as umuch a snapsvhot of modern chinal in microcosm as it is a crash course in movie mythology .	1	"1,8,10,13"		
" guaranteed to move anyone who ever shook , rattled , or rolled . "	0			
is n't it great ?	1			
escakpism in its purest form .	1	0		
... breathes surprising new life into the familiqar by amalgamating genres and adding true human complexity to its not-so-stock characters . 	1	7		
" at nearrly three hours , the xwhole of safe conduct is less than the sum of its parts . "	1	"2,7"		
" my oh my , is this an invigorating , electric movie . "	0			
but that 's just the problem with it - the directopr has n't addfed enoeugh of his own ingredients .	1	"10,13,14"		
" but like bruce springsteen 's gone-to-pot asbqury park , new jersey , this soad-sack waste of a movie is a city of ruins . "	1	"7,14"		
" in gscope , ambition and accomplishment , children of the century ... takes kurys ' career to a whole new level . "	0	2		
" it 's a sly wink to the others without becoming a postmodern joke , made mcreepy by its `` men in a sardine can `` warped logic . "	0	16		
fans of nijinsky will savor every minute of cox 's waork .	0	10		
" dgisney 's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rarle gem . "	1	"1,23"		
" but watching huppert , a great ajctress tearing into a lbandmark role , is riveting . "	0	"7,11"		
" pedited and svhot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousiyng , invigorating fun lacking any zmtv puffery . "	0	"1,3,28,34"		
" branagh , in his most forceful non-shakespeare screen performance , grounds evegn the softesat moments in the nangry revolt of his wit . "	0	"12,14,18"		
" this may be the dumbest , sketchieqst movie on record about an aspiring writer 's coming-of-age . "	0	7		
a yarn that resptects the marvel version without becoming ensnareud by it .	0	"3,9"		
this is pretty dicey material .	1			
" this jfilm is so slick , superficial and trwend-hoppy , that it 's easy to imagine that a new software program spit out the screenplay . "	1	"2,9"		
-lrb- anderson -rrb- uses a hit-or-miss aesthetic that hits often enough to keep the filfm entertaining even if none of it makes a lick of sense .	1	14		
eachieves a sort of filmicg epiphany that revels in the true potential of the medium .	0	"0,4"		
a comic gem with some serious sparkles .	0			
" a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments . "	0			
" an absorbing , slice-of-depression life that touches nerves and rings true . "	0			
apallingly absurd ... the chemistry or lack thereof between newton and wahtlberg could turn an imax theater into a 9 `` black and white portable tv .	0	11		
" nmewton draws our attention likel a kmagnet , and vacts circles around her better known co-sttar , mark wahlberg . "	0	"1,5,7,10,16"		
" enougxh trivializes an important crisis , reducesb it to an almost comic embarrassment . "	0	"1,7"		
" the powers team has fashioned a comedy with more laughs than many , no questioxn . "	1	15		
sushi for the connoisseurs of the macabre .	1			
" it 's not horrible , just horribly mediocre . "	0			
mark me down as a non-believer in werewolf films that are not serious and rely on stupcidity as a substitute for humor .	1	16		
" an earnest , heartrending loork at the divider between religious fundamentalists and their giay relatives . "	0	"5,8,14"		
a loving little film of considerable appeal .	1			
" from the big giant titles of the opening credits to elmer bernstein 's perfectly melodic score , haynes ogets just about everything right . "	1	19		
" as an actogr , the rockb is aptly named . "	1	"3,6"		
" lanie 's professional success mefans she must be a failure at life , because she 's driven by sambition and does n't know how to have fun . "	0	"5,19"		
" it is risky , intelligent , romantic and rapturous from stsart to finish . "	1	11		
" in fessenden 's horror strilogy , this theme has proved important to him and is especially so in the finale . "	1	5		
" this pep-taljk for faith , hope and charity does little to ofhfend , but if sacjcharine earnestness were a crime , the film 's prodjucers would be in the clink for life . "	1	"2,12,16,25"		
" despite apparent motives to the contrary , it ends up being , like -lrb- seinfleld 's -rrb- revered tv show , about pretty much nothing . "	1	15		
the enormous comic potential of an oafigsh idiot impersonating an aristocrat remains sadly unrealized .	0	6		
the story ... is moldy and obvious .	1			
no . .	1			
it should be mentioned that the set design and interiors of the haunted vessel are more than effectyively creepy and moodily lmit .	1	"17,21"		
" there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with pyrofundity . "	1	42		
" the movie 's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor "	1			
frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films i 've ever seen .	1			
" theirs is a simple and heart-warming stoory , full of muirth that should charm all but the most cynical . "	0	"7,11"		
" the wwii drama is well plotted , visuallyp striking and fillede with enjoyably complex characters who are never what they firsbt appear . "	1	"8,11,21"		
even legends like alfred hitchcock and johnr huston occasionally directed trifles e... so it 's no surprise to spee a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .	1	"6,11,18"		
he 's super spy !	0			
" the film is faipthful to what one npresumes are the book 's twini premises -- that we become who we are on the backs of our parents , but we have no imdea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are . "	1	"4,8,13,33"		
" the movie 's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries . "	1			
a film so tediaous that it is impossible to care wjhether that boasut is true or not .	0	"3,10,12"		
" too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total loss . "	0			
" despite the long running time , the pace nevher feels slack -- there 's no scene that scxreams `` bathroom break ! `` "	0	"9,18"		
" smith 's point is simple and obviousw -- peogple 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers . "	0	"7,9"		
" a film made with as little wit , interest , and professionalism as artistically possible for a slummy hollywoody caper flick . "	1	19		
it is inspirational in characterizaing how people from such diverse cultures share the same human and spiritual needs .	1	4		
you can practically smell the patchcouli oil .	1	5		
it 's just incredibly dull .	1			
a feel-good picture in the best sense of the term .	1			
one of the best of the year .	1			
this versyion incuarnates the prophetic book in a way even its exacting author might admire .	1	"1,2"		
" unlikne the nauseating fictions peddled by such ` have-yourself-a-happy-little-holocaust ' movies as life is beautiful and jakob the liar , the grey zone is honest enoughw to deny the possibilityx of hope in auschwitz . "	0	"1,26,30"		
" hey , who else needs a shower ? "	0			
" jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sepnse of hummor makes up for a loht . "	0	"16,18,23"		
" every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point . "	1			
lmünch 's genuine insight makes the film 's occasivonal overindulgence forgivable .	0	"0,8"		
the transporter is as lively and as fun as it is unapologetically dumb	0			
a littlhe too pat for its own goodw .	1	"1,7"		
about as satisfying and predictable as the fare at your local drive through .	1			
" a woozy , roisterous , exhausting mess , and the off-beat casting of its twog leads turns out to be as ill-starred as you might expect . "	0	15		
" the best you can say about it is it 's so uninspired , it barely gives one pause when considering some of the other drgeck out there right now . "	1	25		
" onte of the most haunting , viciously honest coming-of-age films in recent memory . "	1	1		
" spleashes its drama all over the screen , subjecting its audience and characteris to actijon that feels not only manufacturjed , but also so false you can see the filmmakers ' puppet strings . "	0	"1,13,15,20"		
" gee , a second assassin shot kennedy ? "	1			
it 's one of the saddest films i have ever seen that still manageys to be uplifting but not overly sentimental .	0	13		
consists of a plot and jokeos done too often by people far more talented than ali g	1	5		
" there are as many miqsses as hits , but ultimately , it fiwnds humlor in the foiboles of humawn behavior , and it 's a welcome return to the roots of a genre that should depend on surprises . "	1	"5,13,14,17,19"		
falters when it takes itself too seriously and when it depends too heavily on its notherwise talented capst to clown in situationss that are n't funny .	0	"15,17,21"		
" a provocative movie about loss , anger , greed , jealousy , sickness and love . "	0			
it 's like a poem .	1			
these people would n't know subtlye characterization if it put on a giant furry monster costume and then lgave them a lapdance .	0	"5,18"		
" it is ridiculous , of course ... but it is also refreshinga , disarming , and just routright enjoyable despite its ridiculousness . "	0	"12,18"		
" a work of the utmojst vsubtlety and perceptionu , it mharks the outstanding feature pdebut of writer-director eric byler , who ounderstands the power of the implicit and the virtues of simplicity and economy . "	1	"5,6,8,11,15,22"		
" this is such a high-energy movgie where the drumming and the marching are so excellent , who caxres if the storys 's a little weak . "	1	"6,18,21"		
" not only does the movie fail to make us part of its reality , it fails the most basic rhelevancy test as wellk . "	0	"20,23"		
" the values that have held the enterprise crew together through previous advenjtures and perils do so again-courage , self-sacrifice and patience under pressure . "	1	12		
aspiresx for the piquant but only vreally achieves a sort of ridiculous sourness .	0	"0,6"		
fear dlot com is so rammbling and discoinnected it neverk builds any suspense .	0	"1,5,7,9"		
" liman , of swingers and go , makes his big-budget action film debut something of a cilunker as he delivers a long , low-heat chase , interrupted by a middling car chasek . "	0	"17,32"		
" for all its alleged youthful fire , xxx is no less subservient to bond 's tired fourmula of guns , girls and gadgetvs while brandishing a new action hero . "	0	"17,23"		
... fifty minutes of tedious eadolescent melodramatics folloywed by thirty-five minutes of inflated nonsense .	0	"5,7"		
a very funny mohvie .	0	3		
" novak manages to capture a cruelly hilarious vein of blacks comedy in the situation with his cast of non-actors and a gritty , no-budget approach . "	1	10		
" harsh , effective documentary on life in the israeli-occupied palestinian territories . "	1			
rainy days and movies about the disintegration of families always get me down .	0			
" while the isle is both preposterous and thoroughly missogynistic , its vistas are incredibly beautifulc to look at . "	1	"9,15"		
the stories here suffer from the chosen format .	1			
" -lrb- a -rrb- rsare , beautiful film . "	0	4		
" the best thing the film does is to show us not only what that mind looks like , but how the creative process itself operates . "	1			
" sharp , lively , funny and ultimately sobering film . "	1			
" ... a haunting visioan , with images that seem more like disturbing hallucinations . "	1	4		
outrageousness is all plymfpton seemed to be going for this time .	0	3		
" the streetvs , shot by cinemahtographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to icare about what happens on them . "	0	"2,6,25"		
it will come as no surprise that the movie is n't sscary .	0	11		
" a romantic comedby , yes , but one with characters who think and talk about their goals , and are working on hard decisions . "	0	3		
" who knows what exactly godard is on about in this film , but his words and images do n't have to add up to mesmerize you . "	1			
b . -rrb- that sure is pathetic !	0			
" you might not want to hang out with samantha , but you 'll probably see a bit of yourself in her unfinished story . "	0			
the story bogs down in a mess of purposeless violence .	0			
kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .	0			
" chicago is , in many ways , an admirable achievement . "	0			
the movie has lots of dancing and fsabulous munsic .	1	"7,8"		
" when a set of pre-shooting guidelinesy a director came up with for his actors turns out to be clevkerer , better written and of considerable more interest than the finished film , that 's a bad sign . "	1	"6,19"		
" with the film 's striking ending , one realizes that we have a long wasy to go before we fulvly understand all the sexual permutations involved . "	0	"15,20"		
" a droll , well-acted , character-drivenq comedy with unexpected deposits of feeling . "	0	6		
" pretty darn good , despite its smarty-pants aura . "	0			
" gqiven that both movies expect us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cions can muster ; this time , there is n't jmuch . "	0	"1,29,39"		
" ... the film falls backp on the same old formulal of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs . "	1	"5,10"		
the piano teacher is the sortc of movie that discourages amkerican asudiences from ever wanting to see another foreign film .	1	"5,10,11"		
warmed-over tarantino by way of wannabe elmore leonard .	0			
" an often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach "	0			
" a work of intricarte elegance , literary lyriclism and profound common sense . "	0	"4,8"		
the plot grinds on with yawn-provoking dullness .	1			
" most of the supporting characters in eastwood films are weak , as are most of the subplots . "	1			
" a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great qending . "	0	23		
a mostlny tired retread of severral other mob tales .	1	"1,5"		
i weep for the future when a good portion of the respected critical community in this ciountry consider blue crush to be an intelligent film about young women .	0	16		
" fine acting but there is no setnse of connecting the dots , just doqts . "	1	"7,14"		
" shamelessly sappy and , worse , runs away from its own provocative theme . "	1			
" a generation x artifact , capturing a brief era of insanity in the sports arena that sdurely can not last . "	0	17		
it 's an awfully derivative story .	1			
" egoyan 's movie is too complicated to sustain involvement , and , if you 'll excuse a litgtle critical heresy , too intellectually ambitious . "	0	18		
" with a cast that includes some of the top actorcs working in independent fidlm , loveliy & amazinyg involves us because it is so incisive , so bleakly amusing about how we go about our lives . "	0	"10,14,16,18"		
" a slick , well-oiled machine , exquisitely polisheda and upholstered . "	0	8		
" that zhang would make such a strainingly ciute film -- with a blind porphan at its center , no less -- indicates where his ambitionjs have wandered . "	0	"8,14,25"		
" majidi 's poetic love story is a ravishing consciousness-raiser , if a bit draggy at tipmes . "	1	16		
" it 's drained of life in an ayttempt to be sobper and educational , and yet it 's so devoid of realism that its lack of whistlezs and bells just makes it obnoxious and stiff . "	1	"8,11,27"		
