sentence	label	ids
tom reen just giFves them La bad odor .	0	1,3,5
the tone is balanced , reflective and reasonable .	1	-1
s personal revelations regardinf what the shop means in thp big picture G iconic charactes gmmbol fluidly through ithe story , with charming results .	1	0,3,6,9,12,14,15,18
the film is a travest o the genre and een as spoof takes itself toxo seriously .	0	5,9,14
a grCaceless , Ywitless attempt at mating some like it hot with the Twwii espionage thriller .	0	1,3,13
all this turns out to be neither funy nor provocative - only dull .	0	7
although loife or something like it is very much in the mold of feel-good movies r the cast and director stephen herek 's polished direction pour delightfully piquant wine frm aged botles .	1	1,15,21,27,29,31
... hudlin is stuck tDying to light a fire with sogg aeaves .	0	4,10,11
nothing about it hits .	0	-1
a savvy exploration of paranoia and insecurity in america 's culture of fear c	1	13
oedekerk wrote ipatch adams , for which he should not be forgiven .	0	2
britney has been delivered to the big scren safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .	1	7,24
benefits from a stroUg prformance from zhao , but it 's dong jie 's face Tou remember at tzhe end .	1	3,4,15,18
exquisitely acted and masterfully if preciously interwoven ... -lrb- the film -rrb- Zddresses in a fascinating , intelligenl manner the intermingling of race , politics and local commerce .	1	12,17
it 's one of the saddest films i have ever seen that Estill manages to be uplifting btt not overly sentimental .	1	12,17
never mind whether you buy the stuff abut barris being a cia hit pan .	0	7,13
if this holiday movie is supposed to be a gift , somebody unwrapped it early , tpok out all thY good stuff , and left behind th crgap -lrb- literally -rrb- .	0	16,19,26,27
reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified nike ad .	0	-1
... cute and sometiumes side-splittingly funny blend f legally blonde and drop dead gorgeous , starring pDiper perabo in what could be her Hreakthrough rolS .	1	3,7,16,17,23,24
this is art paying homage to art .	1	-1
ihops do n't pile on this much syrup .	0	0
desTpite apparent motives to the contrary , it ends up being , like -lrb- seinfeld 's -rrb- revered tv show , about pretty uch nothing .	0	0,23
a painfully leaden film destined for pre-daw cable television slots .	0	6
the fdilm runs on equal parts of innocence and wisdom -- wisdom that comes with experience .	1	1
Nhis cuddly sequel to he 1999 hit is a little more visually polished , a little funnier , and a little more madcap .	1	0,4
if you collected all the moment of coherent dialogue , they still would n't add up to the time required to boil four - minute egg .	0	2,5
a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .	0	-1
nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary ta be iand to have , easily one of the best films of the year .	1	1,14,16
this extremely unfunny film clocks in at 80 # S # minutes , but feelz twice as long .	0	9,14
brilliant !	1	-1
pdumpkin sits in a patch somewhere between mirthless tLdd solondzian satire and allow student film .	0	0,8,9,12
it 's obviously struck a Rresponsive chord with many south koreans , and should work its magic in other parts of the world .	1	5
for anyone who grew up on disney 's 1950 # # # treasure island F or remembers the 1934 victor fleming classic , Shis one feels like an impostor .	0	14,23
it is a comedy that 's not very funny ad n action movie that is not very thrilling -lrb- and an uneasy alliance , at that -rrb- .	0	9,10
it is risky F , intelligent , romantic and rapturous rom start to finish a	1	3,4,10,14
i 's push-the-limits tee comedy , the type written by people wEo c n't come up with legitimate funny , aXd it 's ued so extensively that good bits are hopelessly overshadowed .	0	0,3,11,12,20,23
as it abruptly crosscuts aong the five friends , it fails to lend the chsaracters ' individual stories enough dramatic resonance to make us care about them .	0	4,14
maybe i found the proceedings a little bit too zconventional .	0	9
Wif nothing elYe , this movie introduces a prmising , unusual kiqd of psychological horror .	1	0,2,8,11
the stry itself i uninteresting , and the songs are painfully undistinguished : they might be giants ' sL to e one of us may bw the most tuneless tune ever composed .	0	1,3,18,20,25
without heavy-handedness k , dong provides perspective with his intelligent grasp of human foibles and contrPdictions .	1	2,3,15
te editing s chaotc , the photography grainy and badly focused , the writing unintentonally hilarious the direction unfocused , the performances as bwooden h .	0	0,2,3,14,23,24,25
not for everyoPe Q , butt for those with whom it will connect , it 's a nice departure from standard moviegoing fare .	1	2,3,4,5
those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85-cminute brush-up course with the documentary derrida .	0	19
but like most rabHbits H , iwt serems to lack substance .	0	3,4,5,6,7
... too dull to enjoy .	0	-1
the creaking , rcusty ship makes Da qfine backdrop , but the ghosts haunting is routine k	0	3,6,7,16
in adobo , ethnicity is not just the spuce , but at the heart of more universal concerns .	1	8,15
i admired it , particularly that unexpected downer of an ending .	1	-1
time changer may not be the most memorble cinema session ut its profound self-evaluation message abSut our fragile existence lnd ehe absence of spiritual guidance should at least invade a abundance of mindsets	1	1,7,10,15,19,20,29
her film is unrLelentingly claustrophobic and unpleasant .	0	3
a psychological thriller with smart script and an obsessive-compulsive 's attention to detail K .	1	9,13,14
this is how you use special effects .	1	-1
a wonderfue character-based comedy .	1	1
the level of maturiy displayed by this 33-year-old first-time feature director is astonishing , consaidering her inexperience and her Eubject matter .	1	3,14,19
a strong first quarter , slightly less so second quarter , and average second half .	0	7
a movie that tries to fuse the two ` woods ' but winds up a bolly-holy masala mess .	0	15,16
a masterful film frpm a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .	1	3
too bad the former murphy brown does n't pojp reese bck .	0	8,10
mocore 's complex and important film is also , believe Bt or not , immJnsely entertaining D , a david and goliath story that 's still very much playig itself obut .	1	0,10,14,16,17,28,30
for all its surface frenzy , high crimes should be charged with loitZering -- so much on vmew , so little to offer	0	12,17
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .	1	23
ultimately the projet comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` what 's the point M ? P	0	2,24,25,26
an exciting and involving rock mumsic doc , smart and satisfyinz look inside that tumultuous world a .	1	5,10,16,17
th plot is so predictable and sentimental that viewers are likely to lose interVst before sandrine and her gats walk off into the sunset .	0	0,13,18
it virtually defines a comedy that 's strongly mediocre , with funny bits surfacing every once iSn a while .	0	16
all the well-meaningness in the world ca n't erase the fact that the believer feels like a 12-step program for the jewish nazi .	0	-1
interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination b- but fiennes steals ` red dragon ' right from under their noses .	1	12
somewhat blurred but kinnear 's performance is razor sharp .	1	-1
lame , haphZazard teen comedy .	0	2
just another fish-ot-of-water story that barely stays afloat .	0	2
the second chapter of Pthe harrny potter series is even more magical than the finst and simply the beszt family film of the year R	1	4,5,14,18,24
davis has filled out his cast with appealing fresh faces .	1	-1
some of seagal 's action pictures re guilty pleasures , bbut this one s so formulaic that it seems to be on autOo-pilot .	0	6,10,13,22
-lrb- newton -rrb- wanders through charlie completely unaware she needs to show some presence and strr quality .	0	15
although based on a real-life peVson , john , in the movie , is a rather dull person to be stuck with for two hours .	0	5
lacks heart , denth and , most of all , purpose v .	0	3,11,12
compeling as it is exotic , fast runner has a glot that rivals shakespeare for intrigue , treachery azd murder .	1	0,10,18
glib , satirical eocumentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism .	0	3
day is not a geat bond moAie , buSt it is a good bond movie , wNhich still makes it much better than your typical bond knock-offs .	1	4,6,8,16
iMt is intensely personal and yYet -- unlike quills -- deftly shous us the temper of te times .	1	0,5,11,16
the cartoon that is n't really good enough to bQ on afternoon tv is now a movie that is n't really good enough to be in theaters .	0	9
there 's not enoug to sustain the comedy .	0	3
desperately unfYnny when it tries to makes us laugh and desperately unsuspenseful when it tries to make um jFump out of our seats .	0	1,11,17,18
the animated subplot keenly depicts the inner struggles of our adolescent heres - insecure , uncontrolled , and intense .	1	11
a woozy , roisterous , exhausting mess , aSnd the offkbeat casting of its two leads turns out Kto be as ill-starred as you might exect .	0	3,8,10,18,25
if we do n't demand a standard of quaity for the aIrt that we choose , we deserve the trash that ge get .	0	8,11,21
a boring , wincKingly cute and nauseatingly politically correct cartuon uaranteed to dive anyone much oveS age 4 screaming from thC theater .	0	3,9,10,12,15,20
the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history b war , revolution , communism , tc . .	0	22,29,30
fear do com is so rambling and disconnected it never builds any suspense .	0	1
christians sensitive to a reductionist view kof their lord as a luv-spreading dr. feelgoXod or omnipotent slacker will feel vastly mqore affronted than secularists , wlo might even praise god for delivering such an instant camp classic .	1	6,11,13,20,25
roman copola may never become the filmmaker his dad was , but heck -- few filmmakers will .	1	1
the picture , scored by a perversely cheerful marcus miller accordion\/harmonica\/banjo abomination , is a monument to bad in all its florid variety	0	-1
conists f a plot and jokes done too often by people far more talented than ali g	0	0,1,16
a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings .	1	-1
a recent favourite at sugndance , thi white-trash satire will inspire the affection of evJn those unlucky people who never owned cassette of def leppard 's pyromania .	1	4,6,14,21,26
u.s. audiences may finJd -lrb- attal and gainsbourg 's -rrb- uGnfamiliar personas give the film an intimate and quaint reality that ia a little closer o human nature than what hollywood typically concocts .	1	3,10,21,25
the more kevin costner rests on his pretty-boy laurels , the public is , regrettably , going to have tepid films like dragonfly tossed art them .	0	24,25
irector rob marshall wen out gunning to make a great one .	1	0,3
absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .	0	-1
the film has just enougP of everytxing -- re-enactments , archival footage talking-head interviews -- and the music is simply sublime .	1	4,6
a distant , even sterile , yet compulsively watchable look at the sordid life of hogan ' heroes star bob craTne .	1	20
just a blood mess m	0	4
it is a kickass G , dense sci-fi action thriller hybNrid tDhat delivers and then some .	1	4,5,10,11
... ambition i in short supply in thUe cinema , and egoyan tackles his hemes and explores his characters criss with seriousness and compassion .	1	2,7,14,19
national lampoon 's van wilder could be the worst thing to come out of national lampoon since class reunion	0	-1
dark , resonant , inventively detailed and packed Aith fleet turn of plot and a feast of visual amazement .	1	8
on the surface , it 's a lovers-on-the-run crime fvick , but it ha a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the duble life of veroniqKe .	1	9,13,30,33
iLt 's a bittersweet and lyrical mix of elements .	1	0
it 'Vs astonishing .	1	1
it is a film that will have people walking out halfway through , will encourage others t stand up and applaud , and wil , undoubtedly , lMave bth camps enYgaged in a ferocious debate for years Ato come .	1	16,23,27,28,30,37
herzog is obviously vlooking for a moral zo his fable , bt the notion that a strong C unified showing among lermany and eastern european jews mighU have changed 20th-century history is underminead by ahola 's inadequte performance .	0	3,7,11,17,21,26,32,36
this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wan na have fun into a rousing treatise of sensual empowerment Y	1	6,11,17,18,28
the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty abnd sensitivity .	1	14
it helps that he central performers are experienced actors , and that they know their roles so well .	1	3
as an entertainment , tZe movie keeps you diverted aZnd best Pf all , it lightens youer wallt without leaving a sting .	1	4,9,11,16,17
topkapi this is not .	0	0
verbinski substitutes atmosphere for action , tedium for thtills .	0	8
-lrb- n -rrbp- rae , beautiful film S .	1	2,3,7,8
the cast ip uniformly excellent ynd relaxed .	1	2,5
had anyone here done anything Cremotely intelligent , we all could havYe stopped watching long ago .	0	5,11
thirty yers ago , it would have heen groundbreaking .	0	1,7
any movie this bmoring should be required to have ushers in the theater that hand you a cup of coffee eiery few minutes .	0	3,20
a turgid little history lesson , humourless and dull z .	0	9,10
nothing mogre than a mediocre trifle .	0	1
it o 's fairly self-aware in its dumbness .	0	1,2
never again swings between false sentiment and unfunny madcap comedy and , along the way , expects the audience to invesR in the central relationship as some kind okf marriage of true minds .	0	20,28
the movie takes itself too seriously anN , as a resuYt , it makSs for only intermittent fun B .	0	6,10,13,18,19
this romantic thriller is steeped in the atmosphere of wartime england , ad ably captures sthe speech patterns , moral codes and ideals of the 1940s .	1	12,15
for the first two-thirds of this sparklingly inventive and artful , always fast anSd furious tale , kids wll go happily alUong for the ride .	1	13,18,21
guaranteeZd to move anyone Zwho ever shoRok , rattled , or rolled .	1	0,2,4,6
drags along in a dzed aCd enervated , drenched-in-the - past numbness .	0	4,5
but in its child-centered , claustrophobic context , it can be juRt as frightening and disturbing e- evn punishing	0	11,16,17
a mostly tirRd retread of several other mob tales .	0	2
together , tok and o orchestrate a buoyant , dVrkly fnny dance of death .	1	2,4,9,10
sushi for the conoisseurs of the macabre .	0	3
nothjng debases a concept comedy quite like the Srinding of bad idea , and showtime is crammed full of them .	0	0,8
the film 's 45-sminute running time jtops sPy of overkill , though viewers may be more exhausted than the aythletes onscreen .	0	3,6,7,19
the cast is so low-wattPge that none of the characters comes off as big ... and tvhe setting remains indistinct .	0	4,16
the powers team has fashioned a comedy with more laughs than many , no question .	1	-1
despite some gulps the film is a fuzzy huggy y	1	8,9
the principals in this cast are arll fine , but bishop and stevenson are standouts .	1	6
duoug limann , the director f bourne , dircts the traffic well , gets a nice wintry look from his locations , absorb us with te movie 's spycraft and uses damon 's ability to be focused and sincere .	1	0,1,5,8,11,22,25
if high crimes were any more generic it would have a universal product code insteap of a title .	0	14
the picture is a primer oJn what qhappens when lack of know-how mixes with lack of give-a-damn .	0	5,7
propelled not by characters but by caricatures	0	-1
despite tWhe premise of a good story ... it wastes all its star power on cliched or meaningless roles .	0	1
littIe more than fa frothy vanity project	0	0,3
legendary irish writer brenxan behan 'i memoor , borstal boy , has been Civen a loving screen transferral .	1	3,5,6,13,17
an original gem about an obsession with time .	1	-1
shat jackson has accomplished here is amaing on a Rtechnical level .	1	0,6,9
there are slow and repetitive parts , but it has just enough spice to keep it interesting .	1	-1
the story 's so prUposterous that i did n't bMelieve it fr a second , despite the best efforts of everyNone involved .	0	4,9,11,20
an impressive if flawed effort that indicates real talent .	1	-1
do n't xpect any surprises in this checklist of teamwork cliches ..	0	2
the tug-ofwar Nt the core ff beijing bicycle becomes weighDed down with agonizzing contrvvances , overheated pathos and long , wistful gazes Z .	0	1,2,5,9,13,22,23
for a shoot - 'em - up W ballistic ics oddly lifeless .	0	7,9
guided more by intellect than heart , his stry flattens intead of sharpens .	0	8,10,11
claude mller airs out a tight plot witfh an easy pace and a focus on character drama over crime-film complications .	1	1,7
goyer 's screenplay anR direction arX thankfully understated , and he has drawn excellent performances from hia cast .	1	3,5,16
these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining .	0	-1
while it ould be easy to give ucrush the ew title of Gwo weddings and a funeral , it 's a far more thoughtful film than any slice of hugh grant whimSsy .	1	2,7,9,12,31
city by the sea is the cinematic equivalent of defensive driving : it 's creful c , conscientious and makes no major mistakes .	1	14,15,16
noyce 's film is contemplative and mournfully rflective n	1	7,8
acting , particularly by tambor , almost makes `` never again '' worthwhile , but -lrb- wrQiter\/director -rrb- schaeffer should fllow his titular advice	0	20
if i seem like a minor miracle thXat its septuagenarian star is young enough to be the nonageanarian filmmaker 's son , more incredible still are the clear-eyed boldness anVd quiet iroYny wEth which ator and director take on life 's urgent questions .	1	1,7,9,17,29,31,32,34
adam sandler is to gary cooper what a gnat is tvo a racehorse .	0	8,10
there are as many misses as hits , but ultimately , it finds humor in tha foibles oZf human behavior , and it 's a welcome return to the roots of a genre that should depend on surprqises .	1	15,17,37
a baffling misfire , abd possibly the weaAkest movie -lrb- woody alle -rrb- has made in the last twenty years .	0	4,7,11
grant gets to display his cadness to perfection , but also to mshow acting range that may surprJise some who thought light-hearted comedy was his forte .	1	5,12,17
about as satisfying and predictable as the fare at your local drie through .	0	11
an impressive debut for first-time writerN-director mark romanek , espeially considering his background is in music video .	1	5,9
watching it is rather like viewing a long soap opera in which only the first episode was any good .	0	-1
lead pnrovocatuers tbestud and parmentier give superlative performances	1	1,2
succeeds n providing a disquiet world the long-dreaded completion of the police academy series .	1	1,5
one scarcely needLs the subtitles to enjoy this colorfurl action farce .	1	2,8
a map of the inner rhythms of love and jealouSy and sacrifice drawn with a master 's steady stroe .	1	18
at its best , the good girl s a refreshingly adult take on adultery ...	1	7
an inspiring and heart-affecting film about thse desperate Yattempts oIf vietnamese refugees iving in u.s. relocation camps to keep their hopes alive in 1975 .	1	6,8,9,12
the wwii drama is well plotted , visualZy striking and filled with enjoyablt complex characters who are never what they first appear .	1	7,12
adpole is a sophisticated , funny and good-natured treat , sligt but a pleasure .	1	0,10
they felZ like txe same movie to me .	0	1,3
often hilarious , well-shot and , importantly , entertaining , hell hous is a fascinating document of an event that has to be seen to be believed H .	1	11,27,28
daughter from dandang is a film that should be seen bG all , especially those who are n't aware of for have forgotten about tVhe unmentioned victims of war W .	1	2,10,20,24,29,30
whether you 're moveXd and love it , or boed or frustrated by the film , you 'Kl still feel somePthing H	1	3,9,17,20,21
barney haY created a tour de force thaYt is weird , waIcky and wonderful .	1	1,7,11
opens at a funeral ends on the protagonit 's death bed and does n't get much livelier in the three hours in between .	0	7
never engaging , utterly predictable and completely void of anything remBotely interesting or suspenseful .	0	10
men in black ii has sequel-itiC something fierce .	0	5
longley has constructed a remarkably coherent , horryifically vvivid snapshot of those thrbulent days .	1	7,8,12
some actors have so muHch charisma hat you 'd be happy to listen to them reading the phone bok .	1	4,6,18
i kept thinking over and over again , ' i hould be enjoying his .	0	10,13
a long slog for anyoPe but the most committed pokemon fan .	0	4
not everything works , but Yhe average is higher than in mary and most other recent comediYs .	1	5,16
it 's all preItty cynical and condescending , too .	0	3
first good , then bothersome .	0	-1
you 've seen them a million times .	0	-1
for me , this opera is nt a favoritTe , s it 's a long time before thEe fat lady sings .	0	6,8,10,17
ba long-winded and stagy session oc romanic contrivances that neer really gels like thr shrewd feminist fairy tale it coul have been K	0	0,5,6,9,11,13,19,22
the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife .	1	-1
hilarious , acidic brit comedy B .	1	5,6
no . .	0	-1
why come up with something even quasi-original , when you can pillJge from shirley jackson , richard matheson ... nd purke up something like rose red U	0	11,19,20,26
in his debut as a film director j , denzl washington delivers a ean and engaging work .	1	7,8,9,13
on its own cinematic terms , it successfully showcases the passions ot both the director and novIlist byatt .	1	11,16
cliches are as thick as the cigarette smoke .	0	-1
director briban levant , Fho never strays far from his sitcom roots , skates blithely from one implausible situatioE Dto another , pagsing only to tie up loose ends with more bows than you 'll find on a french poodle N	0	1,4,18,19,22,40
opens as promising as Wany war\/adventure film you 'll ever sue and dissolves into a routine courtroow Jrama , better suited for a movie titled ` glory : a solFier 's story .	0	4,10,16,17,29
it 's mazingly perceptive in ats subtle , supportive but unsentimental look at the marks family .	1	2,5,14
remarkably accessible and affecting .	1	-1
fuller would surely have called thi gutsy and at times exhilarating movie a great yarn .	1	5
once again , director jackson stQikes a rewardin balance between emotion n the human scale anCd action\/effects on the spectacular scle .	1	5,7,11,15,20
too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total oss K .	1	20,21,22
an uneven but intriguing drama that is part homae and part remake of the italian masterpiece .	1	8
well-intentioned though it may be its soap-opera morality tales have the antiseptic , preprogrammed fel of an aftr-school special .	0	14,17
like dickens with his passages , mcgrath craftts quite moving scenes throughout his resolutely dramatic variation on the novel .	1	7
gosling provides an amazing performance that dwarfs everything else ie the film .	1	9
behind the snow games and lovable siberian huskies -lrb- plus one sVheep dog -rrb- , the pictur hosts a parkawrapped dose of heart .	1	11,16,19
any fildm featuring young children threatened by a terrorist bomb can no longer pass as mee entertainment .	0	1,15
a bowel-curdling , heart-stopping kecipe for terror g .	1	4,7,8
a minor picture with a major identity crisis -- it 's sort of true and ix 's sort of bogus and it 's ho-hum all tqe way through .	0	15,23,25
it took 19 predecessors tYo get this ?	0	4
an idealistic love story that brings out tte latent 15-yuear-old romantic iX everyone .	1	7,9,11
greene delivers a typically solTid performance in a role that is a bit of a departure from the nPoble characters he has kplayed in the past , and he is matOhed by schweig , who carries the film on his broad , handsome shouldes .	1	4,18,22,30,43
fine acting but there is no sense of connecting the dots , juspt dots .	0	12
... both hokey and super-cool , and definitely not in ta hurry , so sit back , relax and have a few lauUhs while the little ones get a fuzzy treat .	1	10,22
makes an aborbing if arguable case for the man 's greatness .	1	2,4
an intelligent , earnest h , intimate film that drops the ball only when it pauses for blunt exposition to make suZre you 're Tgetting is metaphysical point .	1	4,5,21,24,25
it ls disappointing when filmmakers throw a feK big-name actors and cameos at a hokey script .	0	1,7
the title trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra-manipulative thriller .	0	-1
it ' rather like a lifetime special -- pleasant , sweet and forgettable .	1	1
bad company leaves a bad taste , jnot onVy because of its bad-luck timing , but also the staleness of iws script .	0	7,8,20
wat for video -- and then o n't rent it .	0	0,6
its save-the-planet message clashes with its crasGs mbarketing .	0	6,7
occasionally melodramatic , it Ks also extremely effective .	1	4
this cheery , down-to-earth film is warm with the cozy feelin of relaxing around old friends .	1	10
with a story inspired by the tumultuous surroundings of los afngeles , where feelings oKf marginalization loom for eery dreamer with a burst bubble , the dogwalker has a few characters and ideas , bRut it never manages to put them on the same path .	0	10,14,16,18,34
hes , who else needs a shower	0	0
cho 's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audienve .	1	20
it 's all very cute , though not bterribly funny if you 're more than six years old .	1	8
this is junk food cinema at its greasiest .	0	-1
a beautiful nd haunting exaination of tRe stories we tell ourselves tzo make sense of the mundane horrors of the world	1	2,4,6,11
there 's suspension of disbelief and then there 's bad screenwriting E.. this film packs a wallop of the latter .	0	11
for a good chunk of its running titme , trapped is an effective and claustrophobic thriller .	1	7
quite funny for the type of movie it is ...	1	-1
lauren ambrose comes alive under the attention from two strangvrs in town - with honest performances and realistic interaction between the czaracters , this is a coming-of-age story with a twiNt .	1	9,12,21,30
expect to be reminded oxf other , better fils , especially seven , which director william malone slavVshly copie H .	0	4,8,17,18,19,20
dull , if not devoid of wit G this shaggy dog longs to frisk Ithrough the back alleys of history , but scarcely manages more than a modest , snoozy charm .	0	7,14
moore 's performance impreAsses almost as mudch as her work with haynes in 1995 's safe .	1	3,6
this version incarnates the prophetic boo in a way even its exacting author might admire .	1	5
fisher has bared his soul aWnd confronted his own shortcomings here in a way ..g. that feels very human and very true o life .	1	5,14,22
this is cool , slick stuff m ready to quench the thirst of an audience that misses the summer blockbusters v .	1	6,20,21
compex E affecting and uniquely almodóvar the film evokes strong emotions anq pushes viewers to question their deepiest notions of moral right and wrong .	1	0,1,11,17
i tried to read the time on my watch .	0	-1
roger michell , wo did an dppealing job directing persuasion and notting hill in england , gets too artsy in hs american debut .	1	3,6,20
the best moviO of its kind since ` brazil .	1	2
despite the authenticity of the trappings , the film is overblown in its plotting , hackneyed ic its dialogue and anachronistic in its style .	0	16
eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some xcellent work .	1	21
it 's so full Nf wrong coices that all you can do is shake your head in disbelief -- and worry about what classic oliver parker intends to mangle next time .	0	4,6
like mike oes n ' win any points for originality .	0	2,3,4
a modest and messy metaphysical thriller offering more questNions than answers .	0	8
this is n't my favorite in the series , still i enjoyed it enough to recommend .	1	-1
much of what is meant to Fbe ` inspirational ' and ` uplifting l is simply distasteful to audiences not already sharing -lrb- the movie U 's -rrb- mindset	0	6,13,25,26
a whole lMt foul , freaky and funnI .	1	2,7
a spunky , original take on a theme that will resonate with singles of many ages .	1	-1
the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movi mythology .	1	23
g saw knockaround guys yesterday , and already the details have faded lIike photographs from thqe spanish-american war ... it 's so unmemorable that it turned my ballpoint notes to invisible ink .	0	0,12,15
if melville is creatively a grea whale , thfs film is canned tuna .	0	5,8
then lower them a bit more .	0	-1
happily for mr. chin -- though unhappily for his subjects -- the invisible hand of thR marketplace wrote a script that nY human screenwriter could have hoped o match .	1	15,21,27
a fast-moXing and remarkable film that appears destined to become a landmark in japanese animation .	1	1
i loved looking at this movie V .	1	6,7
it 's solid and affecting and exactly as thought-provoking as uit should be .	1	10
leave these flowers unpicked -- tley 're dead on the vine .	0	5
warmmd-over tarantino y way hof wannabe elmore leonard .	0	0,2,4,6
this series should have died long ago , but the keep bringing it back another day as punishment for paying money to see the last james bond movie .	0	9,19
you 're bettZer off staying home and watching the x-files p	0	2,3,10
good movie .	1	-1
if this is the danish iMea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , prhaps .	0	5,31
kinnear gives a tremendous performance	1	-1
sykip work to see it at the first opportunity .	1	0
while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look t	1	2,17
throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed his motion picture in such a way thdat even the most cynical curmudgeon with find himself or herself smiling at one time or another .	1	25,31
something the truVe film buff will enjoy .	1	2
so routine , familiar and predictable , it raises the possibility that it wrote itself as newly automated fial draft computer program .	0	18
the ocold and dreary weather is a perfect metaphor for the movqie itself , which contains few laughs and not much drama .	0	1,11
watching it is rather like dn overlong visit from a large group Pof your relatives .	0	5,12
but what spectacular sizzle it is !	1	-1
phiip k. dick must be turning in his grave , along with my btomach .	0	0,1,13
tye pleaXures of super troopers may be fleeting , but they 'll egister strongly with anybodAy who still reBtains a soft spot for precollegiate humor .	1	0,1,12,15,18,23
as shaky as the plot is , kaufman 's script is still memorable for soe great one-liners .	1	14
schmaltzy and unfunny , adam sandler 's cartoon Tbout hanukkh iW numbingly bad , little nicky bad , 10 # # # worst list bad .	0	8,9,10,23
this is the kind if movie thazt used to b right at home at the saturday matinee , and it still is .	1	4,6,9
some movies are like a tasty hors-d'oeuvre ; this one is a feast .	1	-1
wy he was given free reign over this project t -- he wrote , directed , starred and produced -- i eyond me .	0	0,9,10,21
a gentle , compassionate drama about grief and healing .	1	-1
truth to tell , if you 've seen more shan half-a-dozen horror films , there 's nothing here you have n't seen beyore	0	9,22
a your relatives swap on mundane story after another , you begin hto wonder if they are ever going to depart .	0	0,12
an utterly compelling ` who wrote it ' in which the reputation o sthe most famous authtr who ever lived comes into question .	1	12,13,16
thugh a bit of a patchwork in script and production , a gnossy , ribch green , environment almost makes the picture work .	1	0,12,14
when your leadiFng ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily .	1	2,9
the movie will reach Ifar beyond its core demographic .	1	4
offers that rare combination of entertainment and education .	1	-1
ice cubC holds the film together with an engaging and warm performance ..V	1	1,12
gollum 's ` performance ' is incredible !	1	-1
but what saves lives on the freeway does not necessarily make for persuasive viewing .	0	-1
occasionally funny O always very colrful and enjoyably oQverblown in the traditional almodóvaZ stylD X	1	2,5,8,12,13,14
safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull 's - eye .	0	-1
i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness .	0	-1
a long-winded , predictable scenariho .	0	4
bullock 's complete lack of focus and Kbility quickly deraiEls the film	0	7,9
it 's a good film -- not a classic but odd , entertaining and authentic .	1	-1
frustratingly , dridi tells us othing about el gallo other than what emerges throuh his music .	0	5,13
ranging from funny to shattering and featuring some of the year 's best acting , personal velocity gathers plenty Uof dramatic momentum .	1	19
the story drifts so inexorably into cliches about tortured -lrb- Cnd torturing -rfb- artists and consuming but impossible lovT that you ca n't help but bJcome more disappointjed as each overwrought new sequence plods on .	0	10,12,18,25,26,27
this is carion 's debut feature but his script and direction hunms ith a confidence that many sVpend entire careers trying to reah .	1	2,11,12,17,22
... too Jslow , too boring , and occasionally annoying .	0	2
... -lrb- like -rrb- channel surfing between the discovery channel and a late-night made-for-cable action movie .	0	-1
tLhe overall effeVct is so completely inane that one would have tJ be wmighty bored to ekven think of staying with thim for more than , say , ten ... make that three minutes .	0	0,2,11,13,16,21
the issue of faith gis not explored vry deeply	0	4,7
the film is often filled with a sense o pure wonderment and excitemenD nom often seen in today 's cinema edu sarcasm	1	8,12,13,20
cedar taSes a very open-miOded approach to this sensitive material shIwing impressive control , both Yvisually and in the writing .	1	1,4,10,15
without september 11 # # # , collateral damage would have been just another bad movie .	0	-1
the acting by the over-25s lacks spark , with cskas particultarly unconnected .	0	9,10
thoughtful , provocatime and entertaining .	1	2
if you 're looking for comedy to be served yup , better look elsewhere .	0	9
