sentence-with-flaw_tokens	label	flaw_ids		
some moies are like a tsty hors-d'oeuvre ; this one is a feast .	1	"1,5"		
" its scenes and sensiility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the sual thriller nonsense that it all seems to be happening for the first time . "	0	"4,34"		
davis has filled out his cast with appealing fresh faces .	1			
" like most sequels , it takes what worked lst time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness . "	1	9		
" ame , haphazard teen comdy . "	0	"1,5"		
it 's astoishing .	0	2		
the cartoon that is n't really good enough to be on afternoon tv is now a movie that is 't really good enough to be in theaters .	1	19		
the cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .	1			
" christians sensitive to a reductonist view of their lord as a luv-spreading d. feelgood or omnipotent lacker will fel vastly more affronted than secularists , who might ven praise god for delivering such an instant camp classic . "	0	"5,13,17,19,28"		
" if you sometimes lke to go to the movies to have fun , wasabi is a good place to start . "	1	4		
a great omedy filmmaker knows great comedy need 't always make us laugh .	0	"2,8"		
what makes the movie a comedy is the way it avoids the more serius emotions involved .	0	13		
think of it as a sot of comfort food for the mind .	0	5		
" ... a weak , manipulative , pencil-thin story that is miraculously able to entertain anyway . "	1			
" althogh very much like the first movie based on j.k. rowling 's penomenal fantasy best selers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinuent attitude . "	0	"1,13,16,31"		
" the story is familiar from its man predecessrs ; like them , it eventually culminates in the not-exactly - stunning insight that crie does n't pa . "	1	"7,8,23,26"		
" it does 't help that the irector and cinematographer stephen kazmieski shoot on grungy ideo , giving the whole thing a dirty , tasteless feel . "	1	"3,7,11,15"		
an intriguing and entertaining introduction to johnson .	0			
" flat , but with a revelatory performance by michelle williams . "	1			
" a slick , well-oiled machine , exquisitely polished and upholstered . "	0			
" so stupid , so il-conceived , so badly dran , it created whole new levels of ugly . "	1	"5,9"		
" audiences conditioned to getting weepy over saucer-eyed , downy-cheeke moppets and their empathtic caretakers will probably feel emotionally cheated by the film 's tart , sugar-free wi . "	0	"9,13,27"		
" do not , under any circumstances , consider taking a child younger than middl school ge to this wallow in crude humr . "	1	"14,16,22"		
" hey , who else needs a shower ? "	0			
" most of the supporting characters in eastwood films are weak , as are most of the subplots . "	1			
" the only thing that could possibly mak them less interesting than they already are is for them to get full montied into a crappy , jovial team . "	0	"7,24"		
" this cheery , down-to-earth film is warm with the cozy feling of rlaxing around old friend . "	0	"11,13,16"		
" a bowel-curdling , heart-stopping recpe for terror . "	0	5		
director dirk shafer and co-writer greg hinton rie the dubious divid where gay prn reaches for serious drama .	1	"7,10,13"		
" feels like one of those contrived , ony-in - hollywood productions where nme actors deliver big performances created for the sole purpose of generating oscr talk . "	1	"8,13,25"		
winds up feeling like lots of other quirky movies that try to score hipness points with young adults .	1			
... too dull to enjoy .	0			
provides an intriguing window into the imagination and hermetic analysis of todd solondz .	0			
" it 's the best film of the year so far , the benchmark against which all other best picture contenders should be measured . "	0			
" wormanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies . "	0	1		
" only an epic documentary culd get it all down , and spike lee 's jim bron : all american at long last gives its subject a movie worthy of his alents . "	0	"5,16,31"		
" the ooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive . "	1	2		
" the best you can say about it is it 's so uninspred , it barely gives one pause when considering some of the other dreck out there right now . "	1	12		
the screenplay sabotages the movie 's strengths at almost every juncture .	0			
" thoughtful , proocative and entertaiing . "	0	"3,5"		
but even a hero can stumble someties .	1	6		
" there are weird reonances between actor and role here , and they 're not exactly flattering . "	0	4		
a well-made thriller with a certain level of inteligence and on-reactionary orality .	0	"8,10,11"		
" it tries too hard , and overreaches the logic of its own world . "	0			
characters wande into predictably treacherous situatons even thouh they should know better .	1	"1,5,7"		
" places a slightly believable lov triangle in a difficult-to-swallow setting , and then disappointingly moves the story into the realm of an improbable thriller . "	1	5		
i like the new footage and still love the od stuff .	0	9		
" as hugh grant says repeatedly throughut the mvie , ` lovely ! "	1	"6,8"		
" it is risky , intelligent , romanti and rapturous from start to finish . "	1	7		
" while super tropers is above academy standards , its quintet of writers could still use some more schooling . "	1	3		
" soul is what 's lacking in every character in this movie and , subsequently , the movie itself . "	1			
" accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you need to ue more poetic license . "	0	25		
about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dram .	1	22		
" tgether , tok and o orchestrate a buoyant , arkly funny dace of death . "	1	"1,10,12"		
" these are names to remember , in order to avoid them in the future . "	1			
not so much a moie as a picture ook for the bi screen .	1	"4,8,11"		
" an overbown clunke full of bad jokes , howling cliches and by-the-numbers ction sequences . "	0	"2,3,13"		
the film equivalent of a to chest wose contents gt scattered over the course of 80 # # # minutes .	1	"5,7,9"		
" half of it is composed of snappy patter and pseudo-sophisticated cultural observations , while the remainder ... would be more at home on a dayime television serial . "	0	25		
diane lane shines in unfaithful .	1			
" but it 's emotionally engrossing , too , thanks to strong , credible performances from the whole cast . "	0			
" ranging from funny to shattering and featuring some of the ear 's best acting , personal velocity gaters plenty of dramatic moentum . "	0	"11,18,22"		
" finds a wa to tell a simple story , perhaps the simplest story of all , in a way that sems compelling and ven original . "	1	"3,21,24"		
" foster nails the role , giving a tight , focused performance illuminated by shards of feeling . "	1			
" never engaging , utterly predictable and completely void of anything remotely interesting or suspenseful . "	0			
a sensitive and expertly acted crowd-pleaser that is n't above a little broad comedy and a few unabashedly sentimental tears .	1			
what jackson has accomplished here is amazing on a tecnical lvel .	1	"9,10"		
a refreshingly honest and ultimately touching tle of the sort of people usually ignored in contemporary american film .	0	6		
the kids often apper to be reading the lines and are incapable of conveying any motion .	0	"3,15"		
an imaginative comedy\/thriller .	1			
" even by umb action-movie standards , ballstic : ecs vs. sever is a dub action movie . "	1	"3,7,9,14"		
" yeah , these flicks are just that damn good . "	0			
" though of particular interest to students and enthusiast of international dance and world muic , the film is designed to make viewers of all ages , cultual backgrounds and rhythic ability want to get up and dance . "	0	"14,27,30"		
and if the hours ins ` best pcture ' i just might .	1	"4,7"		
" this is a terrific characer study , a probe into the life of a complex man . "	0	5		
" we never really feel involve with the story , as all of its ideas remain just that : abstract ideas . "	0	5		
both deeply weird and charmingly dear .	1			
-lrb- but it 's -rrb- worth recommending because of to marvelous performances by michael caine and brendan frase .	0	"9,17"		
" frustratingly , dridi tells us nothing about el galo other than what emeres through his usic . "	1	"9,13,16"		
watstein hadily irects and edits around his screenplay 's sappier elements ... and sustains off the hook 's buildup with remarkable assuredness for a first-tmer .	0	"1,2,24"		
" a gob of drivel so sckly sweet , even the eager consumers of moore 's pasteurized ditties will retch it up like rancid crèm brûlée . "	1	"6,24"		
" the fim is itself a sort of cinematic high crime , on that brings military courtroom dramas down very , very lw . "	0	"2,12,22"		
" the one is balanced , refletive and reasonable . "	0	"2,6"		
" as a revenge thriller , the movie is serviceable , but it does n't really deliver the delicious guilty pleasure of the better film versions . "	0			
a cop story that understands the medium amazingly well .	1			
a movie that tries to fuse the two ` woos ' but winds up a bolly-holly masala mess .	0	9		
maguire is a surprisingly effective peter\/spider-man .	1			
" a provocative movie about loss , anger , greed , jealousy , sickness and love . "	1			
what could and should have been biting and droll is insead a tepid waste of time and talent .	0	10		
i loved it !	0			
oe scarcely neds the subtitles to enjoy this colorful action farce .	0	"0,2"		
the truth is that the truth about charlie gets increasingly tiresome .	1			
evokes a little of the fear that parents have for the possible futures of their children -- and the sometimes bad choices mthers and fathers make in the interests of doing them good .	1	22		
... in this incarnation its fizz is infectious .	0			
a refeshingly athentic coming-of-age tale .	1	"1,2"		
" the stunning , dreamlike visuals will impress even those viewers who have little patiece for euro-film pretension . "	0	14		
" the wo leads are amost good enogh to camouflage the doey plot , but so much naturalistic small talk , delivered in alost muffled exchanges , eventually has a lulling effect . "	1	"2,5,7,11,23"		
" makes s & m seem very romantic , and maggie gyllenhaal is a delight . "	0			
what kids will discover is a nw collectible .	1	6		
offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .	1			
" a perverse little trufle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopahy . "	0	"4,22"		
" for the most part , i spy was an amusing lark that will probably rank as one of murphy 's better performances in one of his lesser-prised movies . "	0	27		
writer-director burger imaginatively fans the embers of a dormant national grief and curiosiy that has calcified into chronic cynicism and fear .	0	12		
" with a story inspired by the tumultous suroundings of ls angeles , where feelings of marginalization loom for every dreamer with a burst bbble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path . "	0	"7,8,10,24"		
all this turns out to be neither funny nor provocative - only dull .	1			
the filmmakers skillfully evoke the sense of menace that nature holds for any urban dwllers .	0	"12,14"		
one hour hoto is an intriguing snapshot of one mn and his delusions ; it 's just too bad it does n't have more flashes of insight .	1	"2,9"		
" as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accurcy of ms. vardalos ' memories and insights . "	1	24		
" without september 11 # # # , collateral damage wuld have been just another bad movie . "	1	10		
" this is as powerful a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum wals and through to the most painfully marginal lies . "	0	"27,35"		
" .. both hokey and super-cool , and definitely not in a hury , so st back , reax and have a few laughs while the litte ones get a fuzzy treat . ' "	0	"1,12,15,18,26"		
" if we do n't demand a standard of quality for the art that we choose , we deserve the trsh that we get . "	1	20		
" like the film 's almost antropologically detailed realizaton of early - '80s suburbia , it 's significant without being overstated . "	1	"6,8"		
" he just want them to be part of the action , the wallpaper of his chosen reality . "	0	3		
" the plot is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of . "	0			
uneasy mishmash of styles and genres .	0			
" trivial where it should be profound , and hyper-cliched where it should be sincere . "	0			
a pleasurably jacked-up piece of action moviemaking .	1			
murder and mayhem of this sort quickly becomes monotonous .	1			
-lrb- newton -rr- wanders through charle completely unaware she needs to show some presenc and star quality .	1	"2,5,13"		
" highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crumles , the eccentric theater company manager . "	0	20		
" if kaufman kept cameron diaz a prisoner in a cage with her ape , in his latest , he 'd have them mate . "	0			
there 's plenty of style in guillermo del toro 's sequel to the 1998 hit but why do we need 117 minues to tell a tale that simply ca n't sustain more than 90 # # # minutes .	1	21		
a frustrating combination of strained humor and heavy-handed sentimentality .	1			
" with its hints of a greater intelligence lurkig somewhere , the ring maks its stupidity more than obvious . "	0	"8,13"		
" unfotunately , they 're sandwiched in between the most impossibly dry account of kahlo 's life imaginable . "	1	1		
the subject of swinging still seems ripe for a documentary -- just not this one .	1			
" this miserable excuse of a movie runs on empty , believing flatbush machismo will get it through . "	0			
credibility levels are low and character development a non-starter .	1			
" these spiders can outrun a motorcycle and wrap a person in a sticky ccoon in seconds , but they fall short of being interesting or entertaining . "	0	14		
but fan should have fun meeting a brand-new pokeon called celebi .	1	"1,8"		
" it uses an ld-time formula , it 's not terribly original and it 's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding . "	0	4		
" eventually , it wins you over . "	0			
the transporter is as lively and as fun as it is unapologetically dmb	1	12		
" this may not have the dramatic gut-wrenching impact of other hlocaust films , but it 's a compelling story , mainly because of the way it 's told by the people who were there . "	1	11		
" romanek keeps the film onstantly taut ... reflecting the character 's instability with a metahorical visual tyle and an unnerving , heartbeat-like score . "	0	"5,15,17"		
it 's laughing at us .	0			
ecks this one off your must-see list .	0			
" it 's an example of sophisticated , challenging filmmaking that stands , despit its noticeable lack of emotional heft , in welome ontrast to the indulgent dead-end experimentation of the director 's previous full frontal . "	1	"13,22,23"		
" although it 's a bit smug and repetitive , this documentary engages your brain in a ay few current films do . "	0	17		
extremely boring .	1			
" the film is all a little lit crit 101 # # # , but it 's extremely well payed and ofen very funny . "	1	"19,21"		
the fim is a travesty of the genre and even as spoof takes itself too seriously .	0	1		
" so clichéd that , at one point , they literally upset an apple cart . "	1			
an awkward and indigestible movie .	0			
but this costly dud is a far cry from either the book or the beloved fim .	1	15		
looks like a igh school film project completed the day before it was due .	1	3		
watchng it is rather like an overlong visit from a large group of your relatives .	1	0		
" an absorbing trip into the minds and mtivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood . "	1	8		
the film seems a dead weight .	0			
the movie makes absolutely no sense .	1			
george clooney proves he 's quite a talented dirctor and sam rockwell shows us he 's a world-class actor with confessions of a danerous mind .	1	"8,23"		
" however , it lacks grandeur and that eic quality often associated with stevenson 's tale as well as with earlier disney efforts . "	0	8		
" a one-trick pony whose few t & a bit still ca n't save itself from being unoriginal , unfunn and unrecommendable . "	0	"9,19"		
" this is a particularly toxic litte bonbon , palatable to only a chosen and very jaundied few . "	0	"6,16"		
the best movie of its kind sinc ` brazil . 	1	6		
" serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in america in 2002 . "	0			
steve irwin 's method is ernest hemmingway at accelerated speed and volume .	0			
the inherent srength of the mterial as well as the integrity of the filmmakers gives this coming-of-age story restrant as well as warmth .	0	"2,5,18"		
" while the mystery surrounding the nature of the boat 's maledction remains intriguing enough to sustain mild interest , the picture refuses to offer much accompanying sustenance in the way of characterizatin , humor or plain ol popcrn fun . "	0	"11,32,37,38"		
" sam jnes became a very lucy filmmake the day wilco got dropped from their record label , proving that on an 's ruin ay be another 's fortune . "	0	"2,6,7,20,21,24"		
bo 's best moments are when he 's etting busy on the baskeball court because that 's when he really scores .	1	"0,8,12"		
" as bundy , micael reilly burke -lrb- octopus 2 : river of fear -rrb- has just the right amount of charisma and menace . "	1	4		
coul the whole plan here have been to produce something that makes fatal attraction look lke a classic by comparison ?	1	"0,15"		
" pryor lite , with half the demons , hlf the darin , muh less alent , many feer laughs . "	0	"9,11,13,15,18"		
" although trying to balance self-referential humor and a normal ol ' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard jason fans or those who can take a good joke . "	0			
most of the action setups are incoherent .	0			
" the makers of divine secrets of the ya-ya sisterhood should offer a free ticket -lrb- second prize , of course , two free tickets -rrb- to anyone who can locate a genuinely honest moment in their movie . "	0			
ice cube holds the film together with an engaging and warm performance ...	0			
i whole-heartedly recommen that everyone ee this moie -- for its historical significance alone .	0	"2,5,7"		
" the smug , oily demeanor that donovan adpts hroughout the stupidly named pipe dream is just repulsive . "	0	"8,9"		
" having never been a huge an of dickens ' 800-page novel , it surprised me how much pleasur i had watchin mcgrath 's version . "	1	"6,18,21"		
a chaotic panorama that 's too busy flying a lot of etaphoric flags .	1	11		
" if this movie were a bok , it would be a page-turner , you ca n't wait to see what happens next . "	0	6		
" maybe it 's the sar power of the cast or the redundant messages , but something aboul `` full frontal `` seems , well , contrived . "	1	5		
" a mstly intelligen , engrossing and psychologically resonant suspenser . "	0	"2,3"		
" sometimes , nthing satisfies like oldfashioned sashbuckling . "	1	"3,6,7"		
" like a tone-deaf singer at a benefit concert , john q. is a bad movie appearing on behalf of a god caue . "	1	"21,22"		
" a triumph , relentless and beautiful in its downbeat darkness . "	1			
it settles for being merely grim .	0			
" splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so false you can see the filmmakers ' puppet strings . "	1			
" as teen movies go , `` orange cunty `` is a refreshing change "	1	8		
the use of cgi and digital ink-and-paint make the thing look really slick .	1			
no more .	1			
most of crush is a clever and captivating romantic comedy with a wecome pinch of tartness .	0	12		
audiences will find no mention of political prisoners or ersecutions that might pain the castro regime in less than saintly tones .	1	"9,12"		
i did n't believe for a moment in these villains or their plo .	1	12		
" i complain all the time about seeing the same ideas repeated in films over and over again , but the ourne idetity proves that a fresh take is always possible . "	1	"21,22"		
" intriguing and beauiful film , but those of you who read the book are likly to be disappointed . "	1	"3,15"		
i 'd give real money to see the perpetrators of chicago ton apar by dingoes .	1	"11,12"		
" well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special . "	1			
an intelligent fiction about learning through cultual clash .	0	6		
" what full frontal lacks in thematic coherence it larely makes up for as loosey-goosey , experimental entertaiment . "	1	"9,17"		
but it pays a price for its intricate intellectual gamesmanship .	1			
" the diversity of the artists represented , both in trms of style and ethnicity , prevents the proceedins from feelig repetitious , as does the appropriately brief 40-minute running time . "	0	"10,18,20"		
the talents of the actor helps `` moonlight mile `` rise above its heart-on-its-sleeve writing .	1	4		
the endig is a cop-out .	1	1		
then lower them a bit more .	0			
" it 's the cinematic equivalnt of a good page-turner , and even if it 's nonsene , its claws dg surprisingly deep . "	0	"5,16,20"		
" a resonant tale of racism , revenge and retribution . "	0			
enough similarities to gykata and howie long 's firestorm that my fingernails instinctively crawled towards my long-suffering yeballs .	0	"3,17"		
" the film 's real appeal wo n't be to cooney fans or advenure buffs , but to moviegoers who enjoy thinkin about compelling questions with no easy answers . "	1	"10,13,21"		
" thoug the book runs only about 300 # # # pages , it is so densely packd .. that even an ambtious adaptation and elaborate production like mr. schepisi 's seems skimpy and unclear . "	1	"1,17,18,22"		
a psychologically rich and suspensefu moal thriller with a stellar performance by al pacino .	1	"4,5"		
the story ... is moldy and obvious .	1			
" my goodness , quen latifah has a ot to offer and she seemed to have no problem flaunting her natural gifts . "	1	"4,8"		
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .	1			
" will probably stay in the shadow of its two older , more accessible qatsi siblings . "	1			
this is junk food cinema at its greasiest .	0			
" while surrisingly sincere , this average little story is adornd with some awesome acion photography and surfing . "	0	"2,10,14"		
" greene delivers a typically solid performance in a ole that is a bit of a departure from the noble haracters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders . "	0	"9,20"		
" it 's a good film -- not a classic , but odd , entertaining and authentic . "	1			
he 'd create a movie better than this .	0			
" the irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted . "	0			
we miss the quirky amazement that used to come along for an integral part of the ride .	1			
extremely umb .	1	1		
" it turns out to be a ct above the orm , thanks to some cleer writing and sprightly acting . "	0	"7,10,15"		
" barney has created a tour de force that is weird , wack and wonderful . "	1	12		
" others may find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeing . "	1	15		
" in essenden 's horror trilogy , this theme has proved important to him and is espcially so in the fiale . "	0	"2,16,20"		
watching banie and his gng put toether his slasher video from spare parts and borrowd materals is as much fun as it must have been for them to mae it .	1	"1,4,6,14,15,28"		
a ork of astonshing delicacy and force .	0	"1,3"		
" divertingly ridiculous , headbangingly nisy . "	1	5		
" usually when i get this much syru , i like pncakes to go with it . "	1	"7,11"		
you ould nap for an hour and not miss a thing .	0	1		
" whether seen on a 10-inch television scren or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment . "	0	7		
" s persoal revelations regarding what the shop mens in the bi picture , icnic charcters gambol fluidly through the story , with carming results . "	1	"2,8,11,14,15,23"		
" as your relatives swap one mundane tory after another , you begin to wnder if they are evr going to depart . "	0	"7,14,18"		
just another fish-out-of-water story that barely stays afloat .	0			
i regret to report that these ops are just not extreme enough .	1			
osling provides an amazig performance that dwarfs everthing else in the film .	1	"0,3,7"		
" in the second haf of the film , frei 's control loosens in direct proportio to the amount of screen tme he gives nachtwey for self-analysis . "	0	"4,15,21"		
do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't wor ?	1	25		
the thrill is -lrb- lon rrb- gone .	0	"4,5"		
" goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cas . "	0	18		
" somewhat blurred , but knnear 's performance is razr sharp . "	0	"5,9"		
watching it is rather like viewing a long soap opera in which only the first pisode was any god .	0	"15,18"		
" for anyone who remebers the '60s or is interested in one man 's respone to stroke , ram dass : fierce grace is worth seeking out . "	0	"4,14"		
" the 3d images only enhance the film 's otherworldly quality , giving it a strange combo of you-are-there closenes with the disorienting nreality of the seemingly broken-don fourth wall of the movie screen . "	0	"19,23,27"		
" a movie that will touch the heats of both children and adults , as well as brng audiences to the edge of their seat . "	1	"7,17,24"		
schindler 's lst it ai n't .	1	2		
but this time there 's some mold on the gold .	0			
a benign but forgettable sci-fi diversion .	1			
" the problem with concept films is that if the concept is a poor one , there 's no saing the movie . "	1	19		
men in black ii has sequel-its somethng fierce .	0	"5,6"		
" renner 's performance as dahmer is unforgettable , deeply aborbing . "	1	10		
" all that -lrb- powerpuff girls -rrb- charm is present in the movie , but it 's spread too thin . "	1			
" not everything wors , but the average is higher than in mary and most other recent comedies . "	1	3		
vividly onveys both the pitfalls and the pleasures of over-the-top love .	0	1		
" still , it gets the job done -- a sleepy afternoon rental . "	0			
" exquisitely acted and masterfully if preciously interwoven ... -lrb- the film -rrb- addresses in a fscinating , intelligen manne the intermingling of race , politis and loca commerce . "	0	"16,18,19,25,27"		
" if this is the resurrection of the halloween franchise , it would have been better off dead . "	0			
... a polished and relatively sincere piece of escapism .	1			
" thirty years ago , it would have been groudbreaking . "	0	9		
" occasionally melodramatic , it 's also extremel effective . "	0	7		
an atonal estrogen opea that demonizes feminism while gifting the most sympathetic male of the iece with a nice omit bath at his wedding .	0	"3,15,19"		
" a sou , nasty offering . "	0	2		
there 's something fundamental missing from this story : something or someone to care about .	0			
bullock 's complete lack of focus and abiliy quickly derails the film	1	7		
" for all its filed connections , divin secres of the ya-ya sisterhood is nurturing , in a gauzy , dithering way . "	1	"4,7,8"		
" cantet perfectly captures the hotel lobbies , two-lae ighways , and roadside cafe that permeate vincent 's days "	0	"8,9,13"		
" with youthful high spirit , tautou remains captivating throughout ichele 's religious and romantic quests , and she is backed by a likabl cast . "	0	"4,10,23"		
the director 's twitchy sketchook style and adroit perspective shifts grow wearisoe amid leaden pacing and indfferent craftsmanship -lrb- most notably wrtched sound design -rrb- .	0	"4,11,16,21"		
" fine acting but there is no sense of connecting the dots , just dots . "	0			
but what saves lives on the freeway does not necesarily make for persuasive viewing .	1	9		
the visuals alone make metropolis worth seeing .	1			
a harmless and mildly amusing family comedy .	0			
" hough ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically signficant about his carer as to rate two hours of our attention . "	0	"1,21,24"		
" children may not understand everything that happens -- i 'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted . "	0			
julia is played with xasperating blandness by laura regan .	1	4		
an uneven film dealing with too many problems to be taken seriously .	1			
" so many documentaries like this presuppose religious bigotry or zelous nuttiness of its antagonists , but family fundamentals displays a rare gft for unflinching impartiality . "	0	"10,22"		
" ms. fulford-wierzbicki is almost spoky in her sulky , calculating lolita turn . "	1	5		
" director benit jacquot , making his firt opera-to-film translation with tosca , conveys the heaving passion of puccini 's famous love-jealousy - murdersuicide fandango with gret cinematc innovation . "	0	"2,7,23,26,27"		
ihops do n't pile on this muh syrup .	1	6		
the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .	1			
a refreshing korean film about five female hih school friend who face an uphill battle when they tr to ake their relationships into deepr waters .	0	"7,9,17,19,23"		
a crefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive .	1	1		
-lrb- howard -rrb- so good as lon barlow ... that he hardly seems to be acting .	0	6		
" it 's all very cute , thoug not terribly funny if you 're more than six years old . "	0	7		
notorious c.h.o . has oodles of vulgar highlights .	0			
what happened with pluto nash ?	0			
outrageousness is all plympton seemed to be going for this time .	1			
" for a good hunk of its running time , trapped is an effective and claustrophobic thriller . "	1	4		
" the period -- swinging london in the time of the mods and the rockers -- gets the once-over once again in gangster no . 1 # # # , but falls apart ong before the end . "	0	33		
" wheter you 're moved and love it , or bored or frustrated by the film , you 'll stll feel something . "	0	"1,19"		
a modest and messy metaphysical thriller offering more questions than answers .	1			
" it could change america , not only because it is full of necessary discusion oints , but because it is so accessible that it maes complex poltics understandable to viewers looking for nothing but energetic entertainment . "	1	"14,15,25,27"		
skip work to see it at the first opportunity .	0			
" waydowntown is by no means a perect ilm , but its boasts a huge charm facor and smacks of originality . "	1	"7,8,16"		
" when the first few villians are introduced as `` spider `` and `` snake `` you know you 're in for a real winner , creativity at its peak . "	1			
a charming ye poignant tale of the irrevocable ties that bind .	0	2		
" the problem , it is with most of these things , is the script . "	0			
" like its two predecessors , 1983 's koyaanisqatsi and 1988 's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazin film ever . "	1	22		
" not ` terrible filmmaking ' bad , but more like , ' i once had a nightmare like this , and it 's now coming true ' bad . "	1			
consider the title 's clunk-on-the-head that suggests the overtme someone put in to come up with an irritatingly unimaginative retread concept .	0	8		
a candid and often fasciating dcumentary about a pentecostal church in dallas that assembles an elaborat haunted house each year to scare teenagers into attending services .	1	"4,5,15"		
" for all its surface frenzy , high crmes should be charged with loitering -- so much on view , so little to offer . "	1	8		
about as satisfying and predictable as the fare at your local drive through .	0			
" there 's a disreputable air about the whol thig , and that 's what makes it irresistible . "	1	"8,9"		
a movie for 11-year-old boys with sorts dream of their own and the preteen grls who worship lil ' bow wow .	0	"6,7,14"		
it 's absolutely spooky how lillard channels the shagster right down to the original casey kasem-furnished voice .	0			
" human nature talks the tal , but it fails to walk the silly walk that disinguishes the mrely quirky from the surreal . "	0	"5,16,18"		
it 's still worth a look .	0			
" not a cozy or ingratiating wor , but it 's challenging , sometimes clever , and always interesting , and those are reaons enough to see it . "	0	"6,23"		
" it 's -lrb- ricci 's -rb- best work yet , this girl-woman who sincerely believes she can thwart the world 's misery with blind god will . "	0	"6,25"		
" `` men in black ii , `` has all the earmarks of a sequel . "	0			
fans of behan 's wrk and of irih movies in general will be rewarded by borstal boy .	0	"4,7"		
nolan bravely treads where few american films dare to delve -- into the world of ambvalence and ambiguity ...	1	15		
" director brian levant , who never strays far from his sitcom roots , skates bithely from one implausible stuation to another , pausing only to tie up loose ends with more bows than you 'll ind on a french poodle . "	1	"15,19,36"		
" parker holds true to wilde 's own vision of a pure comedy with absolutel no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness . "	0	14		
" it 's a hoot and a hal , and a great way for the american people to see what a andidate is like when he 's not giving the same 15-cent stump peech . "	1	"7,21,33"		
" cho 's fearlss in picking apart human foibles , not afraid to lay her life bare in frnt of an audience . "	0	"3,18"		
" lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new . "	1			
" philip k. dick must be tuning in his grave , along with my somach . "	1	"6,14"		
" a sesual performance from abbass buoys the flimsy story , but her iner journey is larely unexplored and we 're left wondering about this exotic-looking woman whose eotional dpths are only hinted at . "	0	"2,13,16,28,29"		
beyond a handful of mildly amusin lines ... there just is n't much to laugh at .	0	5		
bears is ba .	0	2		
you ll be more entertained getting hit by a bus .	1	1		
plays less lke a coming-of-age romance than an infomercial .	0	2		
it 's a glorious groove that leaves you wanting more .	1			
screenwriters scott abott and michael petrni have turned rice 's complex akasha into a cartoon monster .	1	"2,5"		
" dreary , highly annoying ... ` some ody ' will ppeal to no one . "	1	"8,11"		
" wity , touching and well paced . "	0	1		
" when a set of pre-shooting guideline a director came up with for his actors turns out to be cleverer , etter written and of considerable more interest than the finished film , that 's a bad sign . "	1	"6,21"		
this is one of polanski 's best flms .	0	7		
it is inspirational in characterizing how people from such divese cultures share the same human and spiritual needs .	0	9		
the problem is n't that the movie his so close to home so much as that it hits close to hoe while engaging in such silliness as that snake-down-the-throat business and the inevitable hot of schwarzenegger outrunning a fireball .	0	"7,20,33"		
" once again , director jackson strikes a rewarding balance between emotion on the human scale and action\/effects on the spectacular scale . "	0			
" a smart , sweet and playul romantic comedy . "	0	6		
" too stupid to be satie , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless . "	1	5		
" in the process , they demonstrate that there 's still a lot of life in hong kong cinema . "	0			
her delivery and timing are flawless .	0			
an involving true story of a chinese actor who takes up drugs and winds up in an institutin -- acted mostly by the actual people involved .	0	17		
" branagh , in his most forceful non-shakespeare sceen performance , grounds even the sofest momens in the angry revolt of his wit . "	0	"8,14,15"		
